covid_vacc_date,no,yes,no_total,yes_total
2021-01-27,47670.0,147.0,1068760,2520
2021-01-28,51401.0,154.0,1068760,2520
2021-01-29,55944.0,175.0,1068760,2520
2021-01-30,59598.0,189.0,1068760,2520
2021-01-31,63371.0,196.0,1068760,2520
2021-02-01,69062.0,203.0,1068760,2520
2021-02-02,74963.0,224.0,1068760,2520
2021-02-03,83027.0,245.0,1068760,2520
2021-02-04,93275.0,273.0,1068760,2520
2021-02-05,104615.0,308.0,1068760,2520
2021-02-06,120869.0,322.0,1068760,2520
2021-02-07,130193.0,343.0,1068760,2520
2021-02-08,142002.0,378.0,1068760,2520
2021-02-09,169316.0,406.0,1068760,2520
2021-02-10,213556.0,476.0,1068760,2520
2021-02-11,277165.0,567.0,1068760,2520
2021-02-12,350441.0,707.0,1068760,2520
2021-02-13,435155.0,854.0,1068760,2520
2021-02-14,472073.0,896.0,1068760,2520
2021-02-15,512351.0,945.0,1068760,2520
2021-02-16,565670.0,1015.0,1068760,2520
2021-02-17,625310.0,1106.0,1068760,2520
2021-02-18,671622.0,1197.0,1068760,2520
2021-02-19,707567.0,1267.0,1068760,2520
2021-02-20,738661.0,1323.0,1068760,2520
2021-02-21,750540.0,1337.0,1068760,2520
2021-02-22,767193.0,1365.0,1068760,2520
2021-02-23,786149.0,1400.0,1068760,2520
2021-02-24,811370.0,1470.0,1068760,2520
2021-02-25,834778.0,1547.0,1068760,2520
2021-02-26,857794.0,1631.0,1068760,2520
2021-02-27,873642.0,1680.0,1068760,2520
2021-02-28,882063.0,1694.0,1068760,2520
2021-03-01,887320.0,1701.0,1068760,2520
2021-03-02,892878.0,1729.0,1068760,2520
2021-03-03,899423.0,1771.0,1068760,2520
2021-03-04,908726.0,1820.0,1068760,2520
2021-03-05,918281.0,1876.0,1068760,2520
2021-03-06,926842.0,1911.0,1068760,2520
2021-03-07,928900.0,1918.0,1068760,2520
2021-03-08,932253.0,1939.0,1068760,2520
2021-03-09,935389.0,1967.0,1068760,2520
2021-03-10,938336.0,1981.0,1068760,2520
2021-03-11,941080.0,2002.0,1068760,2520
2021-03-12,945336.0,2037.0,1068760,2520
2021-03-13,950761.0,2065.0,1068760,2520
2021-03-14,953484.0,2072.0,1068760,2520
2021-03-15,956977.0,2093.0,1068760,2520
2021-03-16,959917.0,2114.0,1068760,2520
2021-03-17,962283.0,2128.0,1068760,2520
2021-03-18,964866.0,2149.0,1068760,2520
2021-03-19,967141.0,2163.0,1068760,2520
2021-03-20,970172.0,2177.0,1068760,2520
2021-03-21,971047.0,2184.0,1068760,2520
2021-03-22,972132.0,2191.0,1068760,2520
2021-03-23,973259.0,2191.0,1068760,2520
2021-03-24,974428.0,2205.0,1068760,2520
2021-03-25,975625.0,2212.0,1068760,2520
2021-03-26,976794.0,2219.0,1068760,2520
2021-03-27,978271.0,2226.0,1068760,2520
2021-03-28,978950.0,2226.0,1068760,2520
2021-03-29,979664.0,2233.0,1068760,2520
2021-03-30,980476.0,2240.0,1068760,2520
2021-03-31,981267.0,2247.0,1068760,2520
2021-04-01,981799.0,2254.0,1068760,2520
2021-04-02,982044.0,2254.0,1068760,2520
2021-04-03,982303.0,2254.0,1068760,2520
2021-04-04,982415.0,2261.0,1068760,2520
2021-04-05,982485.0,2261.0,1068760,2520
2021-04-06,982716.0,2261.0,1068760,2520
2021-04-07,983045.0,2261.0,1068760,2520
2021-04-08,983395.0,2261.0,1068760,2520
2021-04-09,983794.0,2268.0,1068760,2520
2021-04-10,984172.0,2268.0,1068760,2520
2021-04-11,984319.0,2268.0,1068760,2520
2021-04-12,984501.0,2268.0,1068760,2520
2021-04-13,984704.0,2275.0,1068760,2520
2021-04-14,984900.0,2275.0,1068760,2520
