covid_vacc_date,no,yes,no_total,yes_total
2021-07-01,1035951.0,2443.0,1122548,2660
2021-07-02,1036056.0,2443.0,1122548,2660
2021-07-03,1036168.0,2443.0,1122548,2660
2021-07-04,1036217.0,2443.0,1122548,2660
2021-07-05,1036280.0,2443.0,1122548,2660
2021-07-06,1036350.0,2443.0,1122548,2660
2021-07-07,1036434.0,2443.0,1122548,2660
2021-07-08,1036553.0,2443.0,1122548,2660
2021-07-09,1036644.0,2443.0,1122548,2660
2021-07-10,1036742.0,2443.0,1122548,2660
2021-07-11,1036791.0,2450.0,1122548,2660
2021-07-12,1036826.0,2450.0,1122548,2660
2021-07-13,1036896.0,2450.0,1122548,2660
2021-07-14,1036973.0,2450.0,1122548,2660
2021-07-15,1037078.0,2450.0,1122548,2660
2021-07-16,1037155.0,2450.0,1122548,2660
2021-07-17,1037246.0,2450.0,1122548,2660
2021-07-18,1037295.0,2450.0,1122548,2660
2021-07-19,1037330.0,2450.0,1122548,2660
2021-07-20,1037393.0,2450.0,1122548,2660
2021-07-21,1037456.0,2450.0,1122548,2660
2021-07-22,1037512.0,2450.0,1122548,2660
2021-07-23,1037575.0,2450.0,1122548,2660
2021-07-24,1037652.0,2450.0,1122548,2660
2021-07-25,1037687.0,2450.0,1122548,2660
2021-07-26,1037729.0,2450.0,1122548,2660
2021-07-27,1037778.0,2450.0,1122548,2660
2021-07-28,1037827.0,2450.0,1122548,2660
2021-07-29,1037890.0,2450.0,1122548,2660
2021-07-30,1037946.0,2450.0,1122548,2660
2021-07-31,1038002.0,2450.0,1122548,2660
2021-08-01,1038023.0,2450.0,1122548,2660
2021-08-02,1038065.0,2450.0,1122548,2660
2021-08-03,1038121.0,2450.0,1122548,2660
2021-08-04,1038170.0,2450.0,1122548,2660
2021-08-05,1038226.0,2450.0,1122548,2660
2021-08-06,1038275.0,2450.0,1122548,2660
2021-08-07,1038338.0,2450.0,1122548,2660
2021-08-08,1038366.0,2450.0,1122548,2660
2021-08-09,1038387.0,2450.0,1122548,2660
2021-08-10,1038429.0,2450.0,1122548,2660
2021-08-11,1038485.0,2450.0,1122548,2660
2021-08-12,1038548.0,2450.0,1122548,2660
2021-08-13,1038590.0,2450.0,1122548,2660
2021-08-14,1038639.0,2450.0,1122548,2660
2021-08-15,1038667.0,2450.0,1122548,2660
2021-08-16,1038709.0,2450.0,1122548,2660
2021-08-17,1038751.0,2450.0,1122548,2660
2021-08-18,1038786.0,2450.0,1122548,2660
2021-08-19,1038835.0,2457.0,1122548,2660
2021-08-20,1038884.0,2457.0,1122548,2660
2021-08-21,1038919.0,2457.0,1122548,2660
2021-08-22,1038933.0,2457.0,1122548,2660
2021-08-23,1038968.0,2457.0,1122548,2660
2021-08-24,1039010.0,2457.0,1122548,2660
2021-08-25,1039052.0,2457.0,1122548,2660
2021-08-26,1039108.0,2457.0,1122548,2660
2021-08-27,1039143.0,2457.0,1122548,2660
2021-08-28,1039171.0,2457.0,1122548,2660
2021-08-29,1039185.0,2457.0,1122548,2660
2021-08-30,1039192.0,2457.0,1122548,2660
2021-08-31,1039220.0,2457.0,1122548,2660
2021-09-01,1039255.0,2457.0,1122548,2660
2021-09-02,1039290.0,2457.0,1122548,2660
2021-09-03,1039332.0,2457.0,1122548,2660
2021-09-04,1039367.0,2457.0,1122548,2660
2021-09-05,1039381.0,2457.0,1122548,2660
2021-09-06,1039416.0,2457.0,1122548,2660
2021-09-07,1039451.0,2457.0,1122548,2660
2021-09-08,1039479.0,2457.0,1122548,2660
2021-09-09,1039514.0,2457.0,1122548,2660
2021-09-10,1039535.0,2457.0,1122548,2660
2021-09-11,1039563.0,2457.0,1122548,2660
2021-09-12,1039577.0,2457.0,1122548,2660
2021-09-13,1039605.0,2457.0,1122548,2660
2021-09-14,1039633.0,2457.0,1122548,2660
2021-09-15,1039661.0,2457.0,1122548,2660
2021-09-16,1039696.0,2457.0,1122548,2660
2021-09-17,1039717.0,2457.0,1122548,2660
2021-09-18,1039745.0,2464.0,1122548,2660
2021-09-19,1039759.0,2464.0,1122548,2660
2021-09-20,1039801.0,2464.0,1122548,2660
2021-09-21,1039843.0,2464.0,1122548,2660
2021-09-22,1039885.0,2464.0,1122548,2660
2021-09-23,1039927.0,2464.0,1122548,2660
2021-09-24,1039962.0,2464.0,1122548,2660
2021-09-25,1039997.0,2464.0,1122548,2660
2021-09-26,1040025.0,2464.0,1122548,2660
2021-09-27,1040046.0,2464.0,1122548,2660
2021-09-28,1040074.0,2464.0,1122548,2660
2021-09-29,1040109.0,2464.0,1122548,2660
2021-09-30,1040158.0,2464.0,1122548,2660
2021-10-01,1040186.0,2464.0,1122548,2660
2021-10-02,1040235.0,2464.0,1122548,2660
2021-10-03,1040242.0,2464.0,1122548,2660
2021-10-04,1040277.0,2464.0,1122548,2660
2021-10-05,1040312.0,2464.0,1122548,2660
2021-10-06,1040354.0,2464.0,1122548,2660
2021-10-07,1040403.0,2464.0,1122548,2660
2021-10-08,1040452.0,2464.0,1122548,2660
2021-10-09,1040501.0,2464.0,1122548,2660
2021-10-10,1040522.0,2464.0,1122548,2660
2021-10-11,1040557.0,2464.0,1122548,2660
2021-10-12,1040599.0,2464.0,1122548,2660
2021-10-13,1040648.0,2464.0,1122548,2660
2021-10-14,1040690.0,2471.0,1122548,2660
2021-10-15,1040753.0,2471.0,1122548,2660
2021-10-16,1040795.0,2471.0,1122548,2660
2021-10-17,1040816.0,2471.0,1122548,2660
2021-10-18,1040851.0,2471.0,1122548,2660
2021-10-19,1040907.0,2471.0,1122548,2660
2021-10-20,1040970.0,2471.0,1122548,2660
2021-10-21,1041054.0,2471.0,1122548,2660
2021-10-22,1041131.0,2471.0,1122548,2660
2021-10-23,1041222.0,2471.0,1122548,2660
2021-10-24,1041271.0,2471.0,1122548,2660
2021-10-25,1041341.0,2471.0,1122548,2660
2021-10-26,1041390.0,2471.0,1122548,2660
2021-10-27,1041467.0,2471.0,1122548,2660
2021-10-28,1041551.0,2471.0,1122548,2660
2021-10-29,1041656.0,2471.0,1122548,2660
2021-10-30,1041747.0,2471.0,1122548,2660
2021-10-31,1041789.0,2471.0,1122548,2660
2021-11-01,1041866.0,2471.0,1122548,2660
2021-11-02,1041971.0,2471.0,1122548,2660
2021-11-03,1042090.0,2471.0,1122548,2660
2021-11-04,1042209.0,2471.0,1122548,2660
2021-11-05,1042314.0,2471.0,1122548,2660
2021-11-06,1042468.0,2471.0,1122548,2660
2021-11-07,1042552.0,2471.0,1122548,2660
2021-11-08,1042685.0,2471.0,1122548,2660
2021-11-09,1042846.0,2471.0,1122548,2660
2021-11-10,1043000.0,2478.0,1122548,2660
2021-11-11,1043175.0,2478.0,1122548,2660
2021-11-12,1043336.0,2478.0,1122548,2660
2021-11-13,1043546.0,2478.0,1122548,2660
2021-11-14,1043651.0,2478.0,1122548,2660
2021-11-15,1043791.0,2478.0,1122548,2660
2021-11-16,1043959.0,2478.0,1122548,2660
2021-11-17,1044120.0,2478.0,1122548,2660
2021-11-18,1044281.0,2478.0,1122548,2660
2021-11-19,1044421.0,2478.0,1122548,2660
2021-11-20,1044575.0,2478.0,1122548,2660
2021-11-21,1044659.0,2478.0,1122548,2660
2021-11-22,1044799.0,2478.0,1122548,2660
2021-11-23,1044932.0,2478.0,1122548,2660
2021-11-24,1045079.0,2478.0,1122548,2660
2021-11-25,1045240.0,2478.0,1122548,2660
2021-11-26,1045366.0,2478.0,1122548,2660
2021-11-27,1045506.0,2478.0,1122548,2660
2021-11-28,1045590.0,2478.0,1122548,2660
2021-11-29,1045709.0,2478.0,1122548,2660
2021-11-30,1045842.0,2478.0,1122548,2660
2021-12-01,1045996.0,2478.0,1122548,2660
2021-12-02,1046136.0,2478.0,1122548,2660
2021-12-03,1046241.0,2478.0,1122548,2660
2021-12-04,1046374.0,2478.0,1122548,2660
2021-12-05,1046451.0,2478.0,1122548,2660
2021-12-06,1046528.0,2478.0,1122548,2660
2021-12-07,1046640.0,2478.0,1122548,2660
2021-12-08,1046745.0,2478.0,1122548,2660
2021-12-09,1046885.0,2478.0,1122548,2660
2021-12-10,1046990.0,2478.0,1122548,2660
2021-12-11,1047095.0,2478.0,1122548,2660
2021-12-12,1047165.0,2478.0,1122548,2660
2021-12-13,1047270.0,2478.0,1122548,2660
2021-12-14,1047389.0,2478.0,1122548,2660
2021-12-15,1047494.0,2478.0,1122548,2660
2021-12-16,1047634.0,2478.0,1122548,2660
2021-12-17,1047760.0,2478.0,1122548,2660
2021-12-18,1047886.0,2478.0,1122548,2660
2021-12-19,1047984.0,2478.0,1122548,2660
2021-12-20,1048110.0,2478.0,1122548,2660
2021-12-21,1048236.0,2478.0,1122548,2660
2021-12-22,1048362.0,2478.0,1122548,2660
2021-12-23,1048474.0,2478.0,1122548,2660
2021-12-24,1048523.0,2478.0,1122548,2660
2021-12-25,1048530.0,2478.0,1122548,2660
2021-12-26,1048537.0,2478.0,1122548,2660
2021-12-27,1048586.0,2478.0,1122548,2660
2021-12-28,1048635.0,2478.0,1122548,2660
2021-12-29,1048719.0,2478.0,1122548,2660
2021-12-30,1048810.0,2485.0,1122548,2660
2021-12-31,1048845.0,2485.0,1122548,2660
2022-01-01,1048852.0,2485.0,1122548,2660
2022-01-02,1048873.0,2485.0,1122548,2660
2022-01-03,1048915.0,2485.0,1122548,2660
2022-01-04,1048964.0,2485.0,1122548,2660
2022-01-05,1049034.0,2485.0,1122548,2660
2022-01-06,1049097.0,2485.0,1122548,2660
2022-01-07,1049146.0,2485.0,1122548,2660
2022-01-08,1049202.0,2485.0,1122548,2660
2022-01-09,1049237.0,2485.0,1122548,2660
2022-01-10,1049272.0,2485.0,1122548,2660
2022-01-11,1049328.0,2485.0,1122548,2660
2022-01-12,1049377.0,2485.0,1122548,2660
2022-01-13,1049419.0,2485.0,1122548,2660
2022-01-14,1049447.0,2485.0,1122548,2660
2022-01-15,1049482.0,2485.0,1122548,2660
2022-01-16,1049503.0,2485.0,1122548,2660
2022-01-17,1049531.0,2485.0,1122548,2660
2022-01-18,1049559.0,2485.0,1122548,2660
2022-01-19,1049580.0,2485.0,1122548,2660
2022-01-20,1049615.0,2485.0,1122548,2660
2022-01-21,1049643.0,2485.0,1122548,2660
2022-01-22,1049664.0,2485.0,1122548,2660
2022-01-23,1049671.0,2485.0,1122548,2660
2022-01-24,1049692.0,2485.0,1122548,2660
2022-01-25,1049713.0,2485.0,1122548,2660
2022-01-26,1049741.0,2485.0,1122548,2660
2022-01-27,1049769.0,2485.0,1122548,2660
2022-01-28,1049790.0,2485.0,1122548,2660
2022-01-29,1049818.0,2485.0,1122548,2660
2022-01-30,1049832.0,2485.0,1122548,2660
2022-01-31,1049853.0,2485.0,1122548,2660
2022-02-01,1049888.0,2485.0,1122548,2660
2022-02-02,1049902.0,2485.0,1122548,2660
2022-02-03,1049923.0,2485.0,1122548,2660
2022-02-04,1049930.0,2485.0,1122548,2660
2022-02-05,1049951.0,2485.0,1122548,2660
2022-02-06,1049958.0,2485.0,1122548,2660
2022-02-07,1049972.0,2485.0,1122548,2660
2022-02-08,1049986.0,2485.0,1122548,2660
2022-02-09,1049993.0,2485.0,1122548,2660
2022-02-10,1050007.0,2485.0,1122548,2660
2022-02-11,1050021.0,2485.0,1122548,2660
2022-02-12,1050035.0,2485.0,1122548,2660
2022-02-13,1050042.0,2485.0,1122548,2660
2022-02-14,1050049.0,2485.0,1122548,2660
2022-02-15,1050063.0,2485.0,1122548,2660
2022-02-16,1050077.0,2485.0,1122548,2660
2022-02-17,1050084.0,2485.0,1122548,2660
2022-02-18,1050098.0,2485.0,1122548,2660
2022-02-19,1050112.0,2485.0,1122548,2660
2022-02-20,1050112.0,2485.0,1122548,2660
2022-02-21,1050126.0,2485.0,1122548,2660
2022-02-22,1050133.0,2485.0,1122548,2660
2022-02-23,1050140.0,2485.0,1122548,2660
2022-02-24,1050154.0,2485.0,1122548,2660
2022-02-25,1050161.0,2485.0,1122548,2660
2022-02-26,1050175.0,2485.0,1122548,2660
2022-02-27,1050182.0,2485.0,1122548,2660
2022-02-28,1050189.0,2485.0,1122548,2660
2022-03-01,1050196.0,2485.0,1122548,2660
2022-03-02,1050203.0,2485.0,1122548,2660
2022-03-03,1050210.0,2485.0,1122548,2660
2022-03-04,1050217.0,2485.0,1122548,2660
2022-03-05,1050224.0,2485.0,1122548,2660
2022-03-06,1050231.0,2485.0,1122548,2660
2022-03-07,1050231.0,2485.0,1122548,2660
2022-03-08,1050238.0,2485.0,1122548,2660
2022-03-09,1050245.0,2485.0,1122548,2660
2022-03-10,1050259.0,2485.0,1122548,2660
2022-03-11,1050273.0,2485.0,1122548,2660
2022-03-12,1050280.0,2485.0,1122548,2660
2022-03-13,1050287.0,2485.0,1122548,2660
2022-03-14,1050294.0,2485.0,1122548,2660
2022-03-15,1050301.0,2485.0,1122548,2660
2022-03-16,1050308.0,2485.0,1122548,2660
2022-03-17,1050315.0,2485.0,1122548,2660
2022-03-18,1050322.0,2485.0,1122548,2660
2022-03-19,1050329.0,2485.0,1122548,2660
2022-03-20,1050329.0,2485.0,1122548,2660
2022-03-21,1050336.0,2485.0,1122548,2660
2022-03-22,1050343.0,2485.0,1122548,2660
2022-03-23,1050350.0,2485.0,1122548,2660
2022-03-24,1050357.0,2485.0,1122548,2660
2022-03-25,1050371.0,2485.0,1122548,2660
2022-03-26,1050378.0,2485.0,1122548,2660
2022-03-27,1050378.0,2485.0,1122548,2660
2022-03-28,1050385.0,2485.0,1122548,2660
2022-03-29,1050392.0,2485.0,1122548,2660
2022-03-30,1050406.0,2485.0,1122548,2660
2022-03-31,1050413.0,2485.0,1122548,2660
2022-04-01,1050427.0,2485.0,1122548,2660
2022-04-02,1050434.0,2485.0,1122548,2660
2022-04-03,1050434.0,2485.0,1122548,2660
2022-04-04,1050441.0,2485.0,1122548,2660
2022-04-05,1050455.0,2485.0,1122548,2660
2022-04-06,1050455.0,2485.0,1122548,2660
2022-04-07,1050462.0,2485.0,1122548,2660
2022-04-08,1050469.0,2485.0,1122548,2660
2022-04-09,1050476.0,2485.0,1122548,2660
2022-04-10,1050476.0,2485.0,1122548,2660
2022-04-11,1050483.0,2485.0,1122548,2660
2022-04-12,1050497.0,2485.0,1122548,2660
2022-04-13,1050504.0,2485.0,1122548,2660
2022-04-14,1050511.0,2485.0,1122548,2660
2022-04-15,1050511.0,2485.0,1122548,2660
2022-04-16,1050518.0,2485.0,1122548,2660
2022-04-17,1050518.0,2485.0,1122548,2660
2022-04-18,1050518.0,2485.0,1122548,2660
2022-04-19,1050525.0,2485.0,1122548,2660
2022-04-20,1050539.0,2485.0,1122548,2660
2022-04-21,1050546.0,2485.0,1122548,2660
2022-04-22,1050553.0,2485.0,1122548,2660
2022-04-23,1050560.0,2485.0,1122548,2660
2022-04-24,1050560.0,2485.0,1122548,2660
2022-04-25,1050567.0,2485.0,1122548,2660
2022-04-26,1050567.0,2485.0,1122548,2660
2022-04-27,1050581.0,2485.0,1122548,2660
2022-04-28,1050581.0,2485.0,1122548,2660
2022-04-29,1050588.0,2485.0,1122548,2660
2022-04-30,1050588.0,2485.0,1122548,2660
2022-05-01,1050588.0,2485.0,1122548,2660
2022-05-03,1050595.0,2485.0,1122548,2660
2022-05-04,1050595.0,2485.0,1122548,2660
2022-05-05,1050602.0,2485.0,1122548,2660
2022-05-06,1050609.0,2485.0,1122548,2660
2022-05-07,1050623.0,2485.0,1122548,2660
2022-05-08,1050623.0,2485.0,1122548,2660
2022-05-09,1050630.0,2485.0,1122548,2660
2022-05-10,1050630.0,2485.0,1122548,2660
2022-05-11,1050637.0,2485.0,1122548,2660
2022-05-12,1050637.0,2485.0,1122548,2660
2022-05-13,1050644.0,2485.0,1122548,2660
2022-05-14,1050658.0,2485.0,1122548,2660
2022-05-15,1050658.0,2485.0,1122548,2660
2022-05-16,1050658.0,2485.0,1122548,2660
2022-05-17,1050665.0,2485.0,1122548,2660
2022-05-18,1050672.0,2485.0,1122548,2660
2022-05-19,1050672.0,2485.0,1122548,2660
2022-05-20,1050686.0,2485.0,1122548,2660
2022-05-21,1050693.0,2485.0,1122548,2660
2022-05-23,1050693.0,2485.0,1122548,2660
2022-05-24,1050700.0,2485.0,1122548,2660
2022-05-25,1050700.0,2485.0,1122548,2660
2022-05-26,1050700.0,2485.0,1122548,2660
2022-05-27,1050714.0,2485.0,1122548,2660
2022-05-28,1050714.0,2485.0,1122548,2660
2022-05-29,1050714.0,2485.0,1122548,2660
2022-05-30,1050721.0,2485.0,1122548,2660
2022-05-31,1050721.0,2485.0,1122548,2660
2022-06-01,1050728.0,2485.0,1122548,2660
2022-06-02,1050728.0,2485.0,1122548,2660
2022-06-03,1050728.0,2485.0,1122548,2660
2022-06-04,1050735.0,2485.0,1122548,2660
2022-06-06,1050735.0,2485.0,1122548,2660
2022-06-07,1050742.0,2485.0,1122548,2660
2022-06-08,1050742.0,2485.0,1122548,2660
2022-06-09,1050749.0,2485.0,1122548,2660
2022-06-10,1050756.0,2485.0,1122548,2660
2022-06-11,1050763.0,2485.0,1122548,2660
2022-06-12,1050763.0,2485.0,1122548,2660
2022-06-13,1050763.0,2485.0,1122548,2660
2022-06-14,1050770.0,2485.0,1122548,2660
2022-06-15,1050770.0,2485.0,1122548,2660
2022-06-16,1050777.0,2485.0,1122548,2660
2022-06-17,1050784.0,2485.0,1122548,2660
2022-06-18,1050791.0,2485.0,1122548,2660
2022-06-19,1050791.0,2485.0,1122548,2660
2022-06-20,1050798.0,2485.0,1122548,2660
2022-06-21,1050805.0,2485.0,1122548,2660
2022-06-22,1050819.0,2485.0,1122548,2660
