covid_vacc_date,1 Most deprived,2,3,4,5 Least deprived,Unknown,1 Most deprived_total,2_total,3_total,4_total,5 Least deprived_total,Unknown_total
2021-11-23,61488.0,65380.0,74704.0,79121.0,86212.0,10073.0,278796,227899,225673,213038,207158,31360
2021-11-24,62279.0,66003.0,75558.0,79835.0,86863.0,10206.0,278796,227899,225673,213038,207158,31360
2021-11-25,62979.0,66654.0,76244.0,80591.0,87612.0,10332.0,278796,227899,225673,213038,207158,31360
2021-11-26,63455.0,67018.0,76741.0,81095.0,88179.0,10402.0,278796,227899,225673,213038,207158,31360
2021-11-27,63868.0,67501.0,77294.0,81592.0,88676.0,10479.0,278796,227899,225673,213038,207158,31360
2021-11-28,64288.0,67928.0,77749.0,82068.0,89173.0,10542.0,278796,227899,225673,213038,207158,31360
2021-11-29,64883.0,68509.0,78442.0,82740.0,89684.0,10675.0,278796,227899,225673,213038,207158,31360
2021-11-30,65380.0,69055.0,79065.0,83461.0,90363.0,10773.0,278796,227899,225673,213038,207158,31360
2021-12-01,65870.0,69496.0,79569.0,84021.0,90860.0,10815.0,278796,227899,225673,213038,207158,31360
2021-12-02,66318.0,69944.0,80003.0,84490.0,91245.0,10892.0,278796,227899,225673,213038,207158,31360
2021-12-03,66766.0,70245.0,80437.0,84931.0,91553.0,10941.0,278796,227899,225673,213038,207158,31360
2021-12-04,67228.0,70707.0,81039.0,85547.0,92071.0,11018.0,278796,227899,225673,213038,207158,31360
2021-12-05,67613.0,71176.0,81550.0,86072.0,92575.0,11095.0,278796,227899,225673,213038,207158,31360
2021-12-06,68012.0,71645.0,82068.0,86527.0,92953.0,11158.0,278796,227899,225673,213038,207158,31360
2021-12-07,68348.0,71960.0,82432.0,86884.0,93310.0,11193.0,278796,227899,225673,213038,207158,31360
2021-12-08,68628.0,72240.0,82761.0,87171.0,93681.0,11249.0,278796,227899,225673,213038,207158,31360
2021-12-09,68936.0,72562.0,83125.0,87549.0,94024.0,11298.0,278796,227899,225673,213038,207158,31360
2021-12-10,69202.0,72856.0,83482.0,87934.0,94612.0,11347.0,278796,227899,225673,213038,207158,31360
2021-12-11,69552.0,73283.0,83979.0,88431.0,95060.0,11410.0,278796,227899,225673,213038,207158,31360
2021-12-12,70000.0,73731.0,84469.0,88956.0,95753.0,11494.0,278796,227899,225673,213038,207158,31360
2021-12-13,70294.0,74081.0,84833.0,89383.0,96145.0,11564.0,278796,227899,225673,213038,207158,31360
2021-12-14,70707.0,74459.0,85267.0,89754.0,96586.0,11613.0,278796,227899,225673,213038,207158,31360
2021-12-15,71078.0,74739.0,85596.0,90111.0,96957.0,11662.0,278796,227899,225673,213038,207158,31360
2021-12-16,71498.0,75131.0,86044.0,90559.0,97391.0,11739.0,278796,227899,225673,213038,207158,31360
2021-12-17,71799.0,75432.0,86415.0,90972.0,97783.0,11788.0,278796,227899,225673,213038,207158,31360
2021-12-18,72324.0,75971.0,87073.0,91581.0,98308.0,11872.0,278796,227899,225673,213038,207158,31360
2021-12-19,72849.0,76517.0,87745.0,92274.0,99022.0,11956.0,278796,227899,225673,213038,207158,31360
2021-12-20,73395.0,77014.0,88291.0,92904.0,99729.0,12047.0,278796,227899,225673,213038,207158,31360
2021-12-21,73836.0,77455.0,88914.0,93541.0,100359.0,12152.0,278796,227899,225673,213038,207158,31360
2021-12-22,74291.0,77924.0,89453.0,94136.0,101024.0,12236.0,278796,227899,225673,213038,207158,31360
2021-12-23,74795.0,78407.0,89957.0,94633.0,101563.0,12306.0,278796,227899,225673,213038,207158,31360
2021-12-24,74900.0,78484.0,90041.0,94710.0,101619.0,12313.0,278796,227899,225673,213038,207158,31360
2021-12-25,74907.0,78484.0,90041.0,94710.0,101619.0,12313.0,278796,227899,225673,213038,207158,31360
2021-12-26,74935.0,78512.0,90048.0,94724.0,101626.0,12313.0,278796,227899,225673,213038,207158,31360
2021-12-27,75145.0,78785.0,90307.0,95039.0,101927.0,12355.0,278796,227899,225673,213038,207158,31360
2021-12-28,75502.0,79184.0,90790.0,95564.0,102515.0,12439.0,278796,227899,225673,213038,207158,31360
2021-12-29,76013.0,79716.0,91469.0,96243.0,103369.0,12565.0,278796,227899,225673,213038,207158,31360
2021-12-30,76601.0,80339.0,92197.0,96992.0,104258.0,12670.0,278796,227899,225673,213038,207158,31360
2021-12-31,76832.0,80591.0,92477.0,97237.0,104559.0,12705.0,278796,227899,225673,213038,207158,31360
2022-01-01,76853.0,80626.0,92505.0,97272.0,104580.0,12705.0,278796,227899,225673,213038,207158,31360
2022-01-02,77119.0,80920.0,92799.0,97580.0,104930.0,12761.0,278796,227899,225673,213038,207158,31360
2022-01-03,77483.0,81459.0,93324.0,98112.0,105413.0,12824.0,278796,227899,225673,213038,207158,31360
2022-01-04,77819.0,81816.0,93786.0,98609.0,105938.0,12887.0,278796,227899,225673,213038,207158,31360
2022-01-05,78218.0,82194.0,94213.0,99050.0,106393.0,12950.0,278796,227899,225673,213038,207158,31360
2022-01-06,78561.0,82530.0,94556.0,99435.0,106806.0,12999.0,278796,227899,225673,213038,207158,31360
2022-01-07,78834.0,82810.0,94899.0,99778.0,107170.0,13055.0,278796,227899,225673,213038,207158,31360
2022-01-08,79541.0,83545.0,95753.0,100681.0,108073.0,13167.0,278796,227899,225673,213038,207158,31360
2022-01-09,80143.0,84161.0,96502.0,101486.0,108955.0,13279.0,278796,227899,225673,213038,207158,31360
2022-01-10,80360.0,84364.0,96719.0,101738.0,109214.0,13328.0,278796,227899,225673,213038,207158,31360
2022-01-11,80661.0,84637.0,97020.0,102060.0,109529.0,13370.0,278796,227899,225673,213038,207158,31360
2022-01-12,81011.0,84924.0,97349.0,102396.0,109879.0,13419.0,278796,227899,225673,213038,207158,31360
2022-01-13,81305.0,85218.0,97727.0,102809.0,110285.0,13454.0,278796,227899,225673,213038,207158,31360
2022-01-14,81641.0,85512.0,98049.0,103117.0,110621.0,13503.0,278796,227899,225673,213038,207158,31360
2022-01-15,82271.0,86149.0,98868.0,104020.0,111517.0,13622.0,278796,227899,225673,213038,207158,31360
2022-01-16,82691.0,86590.0,99372.0,104615.0,112196.0,13692.0,278796,227899,225673,213038,207158,31360
2022-01-17,83013.0,86877.0,99680.0,104895.0,112539.0,13734.0,278796,227899,225673,213038,207158,31360
2022-01-18,83377.0,87178.0,100002.0,105189.0,112903.0,13783.0,278796,227899,225673,213038,207158,31360
2022-01-19,83734.0,87472.0,100310.0,105525.0,113197.0,13825.0,278796,227899,225673,213038,207158,31360
2022-01-20,84105.0,87752.0,100604.0,105868.0,113575.0,13888.0,278796,227899,225673,213038,207158,31360
2022-01-21,84546.0,88095.0,100982.0,106204.0,113953.0,13944.0,278796,227899,225673,213038,207158,31360
2022-01-22,84994.0,88536.0,101591.0,106792.0,114632.0,14035.0,278796,227899,225673,213038,207158,31360
2022-01-23,85260.0,88851.0,101913.0,107135.0,115066.0,14084.0,278796,227899,225673,213038,207158,31360
2022-01-24,85456.0,89089.0,102186.0,107394.0,115374.0,14126.0,278796,227899,225673,213038,207158,31360
2022-01-25,85785.0,89369.0,102438.0,107723.0,115689.0,14168.0,278796,227899,225673,213038,207158,31360
2022-01-26,86121.0,89649.0,102753.0,108024.0,116004.0,14203.0,278796,227899,225673,213038,207158,31360
2022-01-27,86485.0,89943.0,103089.0,108339.0,116396.0,14259.0,278796,227899,225673,213038,207158,31360
2022-01-28,86863.0,90293.0,103446.0,108668.0,116767.0,14301.0,278796,227899,225673,213038,207158,31360
2022-01-29,87199.0,90664.0,103866.0,109123.0,117236.0,14357.0,278796,227899,225673,213038,207158,31360
2022-01-30,87416.0,90902.0,104167.0,109389.0,117579.0,14399.0,278796,227899,225673,213038,207158,31360
2022-01-31,87633.0,91091.0,104412.0,109599.0,117824.0,14427.0,278796,227899,225673,213038,207158,31360
2022-02-01,87892.0,91378.0,104699.0,109907.0,118139.0,14469.0,278796,227899,225673,213038,207158,31360
2022-02-02,88158.0,91679.0,104972.0,110166.0,118405.0,14511.0,278796,227899,225673,213038,207158,31360
2022-02-03,88417.0,91917.0,105259.0,110474.0,118762.0,14567.0,278796,227899,225673,213038,207158,31360
2022-02-04,88746.0,92253.0,105546.0,110747.0,119126.0,14609.0,278796,227899,225673,213038,207158,31360
2022-02-05,89026.0,92533.0,105910.0,111111.0,119476.0,14665.0,278796,227899,225673,213038,207158,31360
2022-02-06,89138.0,92645.0,106057.0,111265.0,119658.0,14693.0,278796,227899,225673,213038,207158,31360
2022-02-07,89334.0,92890.0,106309.0,111517.0,119910.0,14735.0,278796,227899,225673,213038,207158,31360
2022-02-08,89600.0,93184.0,106617.0,111846.0,120211.0,14791.0,278796,227899,225673,213038,207158,31360
2022-02-09,89852.0,93429.0,106883.0,112112.0,120596.0,14840.0,278796,227899,225673,213038,207158,31360
2022-02-10,90209.0,93779.0,107289.0,112455.0,121030.0,14896.0,278796,227899,225673,213038,207158,31360
2022-02-11,90531.0,94094.0,107576.0,112756.0,121387.0,14959.0,278796,227899,225673,213038,207158,31360
2022-02-12,90867.0,94458.0,107947.0,113113.0,121730.0,15001.0,278796,227899,225673,213038,207158,31360
2022-02-13,91000.0,94626.0,108129.0,113288.0,121863.0,15029.0,278796,227899,225673,213038,207158,31360
2022-02-14,91231.0,94822.0,108346.0,113484.0,122045.0,15057.0,278796,227899,225673,213038,207158,31360
2022-02-15,91462.0,95109.0,108612.0,113757.0,122276.0,15092.0,278796,227899,225673,213038,207158,31360
2022-02-16,91693.0,95375.0,108899.0,113995.0,122591.0,15134.0,278796,227899,225673,213038,207158,31360
2022-02-17,91924.0,95613.0,109165.0,114233.0,122885.0,15169.0,278796,227899,225673,213038,207158,31360
2022-02-18,92071.0,95732.0,109284.0,114359.0,122990.0,15190.0,278796,227899,225673,213038,207158,31360
2022-02-19,92260.0,95935.0,109592.0,114625.0,123256.0,15232.0,278796,227899,225673,213038,207158,31360
2022-02-20,92365.0,96012.0,109697.0,114723.0,123389.0,15253.0,278796,227899,225673,213038,207158,31360
2022-02-21,92533.0,96145.0,109872.0,114877.0,123536.0,15274.0,278796,227899,225673,213038,207158,31360
2022-02-22,92694.0,96327.0,110033.0,115017.0,123725.0,15309.0,278796,227899,225673,213038,207158,31360
2022-02-23,92897.0,96516.0,110264.0,115227.0,123900.0,15344.0,278796,227899,225673,213038,207158,31360
2022-02-24,93058.0,96670.0,110425.0,115374.0,124068.0,15372.0,278796,227899,225673,213038,207158,31360
2022-02-25,93205.0,96817.0,110579.0,115549.0,124222.0,15393.0,278796,227899,225673,213038,207158,31360
2022-02-26,93401.0,97013.0,110789.0,115752.0,124425.0,15421.0,278796,227899,225673,213038,207158,31360
2022-02-27,93506.0,97118.0,110894.0,115857.0,124530.0,15428.0,278796,227899,225673,213038,207158,31360
2022-02-28,93646.0,97251.0,111041.0,115976.0,124656.0,15442.0,278796,227899,225673,213038,207158,31360
2022-03-01,93779.0,97384.0,111216.0,116109.0,124838.0,15477.0,278796,227899,225673,213038,207158,31360
2022-03-02,93940.0,97482.0,111342.0,116256.0,124957.0,15498.0,278796,227899,225673,213038,207158,31360
2022-03-03,94066.0,97622.0,111489.0,116396.0,125083.0,15533.0,278796,227899,225673,213038,207158,31360
2022-03-04,94234.0,97755.0,111657.0,116543.0,125230.0,15547.0,278796,227899,225673,213038,207158,31360
2022-03-05,94430.0,97937.0,111846.0,116725.0,125398.0,15582.0,278796,227899,225673,213038,207158,31360
2022-03-06,94500.0,98035.0,111923.0,116837.0,125496.0,15603.0,278796,227899,225673,213038,207158,31360
2022-03-07,94605.0,98140.0,112028.0,116928.0,125601.0,15631.0,278796,227899,225673,213038,207158,31360
2022-03-08,94745.0,98224.0,112133.0,117012.0,125692.0,15638.0,278796,227899,225673,213038,207158,31360
2022-03-09,94899.0,98357.0,112287.0,117131.0,125818.0,15659.0,278796,227899,225673,213038,207158,31360
2022-03-10,95018.0,98469.0,112399.0,117257.0,125993.0,15680.0,278796,227899,225673,213038,207158,31360
2022-03-11,95214.0,98595.0,112518.0,117355.0,126105.0,15701.0,278796,227899,225673,213038,207158,31360
2022-03-12,95410.0,98791.0,112714.0,117558.0,126287.0,15729.0,278796,227899,225673,213038,207158,31360
2022-03-13,95487.0,98875.0,112791.0,117670.0,126434.0,15743.0,278796,227899,225673,213038,207158,31360
2022-03-14,95627.0,98980.0,112910.0,117747.0,126525.0,15750.0,278796,227899,225673,213038,207158,31360
2022-03-15,95781.0,99071.0,113043.0,117859.0,126623.0,15764.0,278796,227899,225673,213038,207158,31360
2022-03-16,95900.0,99162.0,113134.0,117950.0,126686.0,15785.0,278796,227899,225673,213038,207158,31360
2022-03-17,95991.0,99232.0,113232.0,118048.0,126777.0,15792.0,278796,227899,225673,213038,207158,31360
2022-03-18,96124.0,99351.0,113344.0,118139.0,126896.0,15813.0,278796,227899,225673,213038,207158,31360
2022-03-19,96285.0,99512.0,113540.0,118314.0,127085.0,15834.0,278796,227899,225673,213038,207158,31360
2022-03-20,96362.0,99589.0,113624.0,118412.0,127183.0,15841.0,278796,227899,225673,213038,207158,31360
2022-03-21,96453.0,99708.0,113736.0,118531.0,127323.0,15862.0,278796,227899,225673,213038,207158,31360
2022-03-22,96530.0,99799.0,113813.0,118629.0,127442.0,15876.0,278796,227899,225673,213038,207158,31360
2022-03-23,96656.0,99876.0,113897.0,118699.0,127533.0,15890.0,278796,227899,225673,213038,207158,31360
2022-03-24,96789.0,99974.0,113988.0,118783.0,127617.0,15904.0,278796,227899,225673,213038,207158,31360
2022-03-25,96887.0,100058.0,114093.0,118895.0,127729.0,15911.0,278796,227899,225673,213038,207158,31360
2022-03-26,97055.0,100233.0,114289.0,119112.0,127939.0,15939.0,278796,227899,225673,213038,207158,31360
2022-03-27,97125.0,100310.0,114366.0,119196.0,128037.0,15953.0,278796,227899,225673,213038,207158,31360
2022-03-28,97202.0,100380.0,114443.0,119273.0,128128.0,15960.0,278796,227899,225673,213038,207158,31360
2022-03-29,97300.0,100457.0,114520.0,119378.0,128198.0,15981.0,278796,227899,225673,213038,207158,31360
2022-03-30,97391.0,100534.0,114611.0,119483.0,128303.0,15988.0,278796,227899,225673,213038,207158,31360
2022-03-31,97475.0,100625.0,114695.0,119623.0,128415.0,16002.0,278796,227899,225673,213038,207158,31360
2022-04-01,97587.0,100730.0,114779.0,119714.0,128485.0,16023.0,278796,227899,225673,213038,207158,31360
2022-04-02,97748.0,100863.0,114968.0,119889.0,128681.0,16044.0,278796,227899,225673,213038,207158,31360
2022-04-03,97818.0,100940.0,115066.0,120008.0,128821.0,16065.0,278796,227899,225673,213038,207158,31360
2022-04-04,97944.0,101087.0,115213.0,120183.0,129024.0,16079.0,278796,227899,225673,213038,207158,31360
2022-04-05,98056.0,101220.0,115360.0,120365.0,129227.0,16100.0,278796,227899,225673,213038,207158,31360
2022-04-06,98175.0,101332.0,115528.0,120554.0,129451.0,16128.0,278796,227899,225673,213038,207158,31360
2022-04-07,98294.0,101451.0,115661.0,120736.0,129668.0,16156.0,278796,227899,225673,213038,207158,31360
2022-04-08,98420.0,101591.0,115836.0,120918.0,129878.0,16191.0,278796,227899,225673,213038,207158,31360
2022-04-09,98672.0,101871.0,116179.0,121226.0,130298.0,16240.0,278796,227899,225673,213038,207158,31360
2022-04-10,98812.0,102067.0,116375.0,121457.0,130571.0,16275.0,278796,227899,225673,213038,207158,31360
2022-04-11,99043.0,102305.0,116627.0,121702.0,130844.0,16310.0,278796,227899,225673,213038,207158,31360
2022-04-12,99260.0,102529.0,116900.0,121982.0,131152.0,16359.0,278796,227899,225673,213038,207158,31360
2022-04-13,99512.0,102774.0,117201.0,122234.0,131453.0,16387.0,278796,227899,225673,213038,207158,31360
2022-04-14,99771.0,103005.0,117453.0,122556.0,131775.0,16443.0,278796,227899,225673,213038,207158,31360
2022-04-15,99876.0,103117.0,117586.0,122710.0,131971.0,16471.0,278796,227899,225673,213038,207158,31360
