covid_vacc_date,Black,Mixed,Other,South Asian,Unknown,White,Black_total,Mixed_total,Other_total,South Asian_total,Unknown_total,White_total
2021-03-09,8358.0,4193.0,7784.0,33418.0,72380.0,692979.0,19509,7945,16198,52388,140763,1039108
2021-03-10,8589.0,4319.0,8071.0,34167.0,75565.0,713482.0,19509,7945,16198,52388,140763,1039108
2021-03-11,8827.0,4431.0,8330.0,34797.0,78624.0,733446.0,19509,7945,16198,52388,140763,1039108
2021-03-12,9163.0,4592.0,8610.0,35546.0,82635.0,760340.0,19509,7945,16198,52388,140763,1039108
2021-03-13,9583.0,4816.0,8981.0,36638.0,87647.0,794591.0,19509,7945,16198,52388,140763,1039108
2021-03-14,9793.0,4907.0,9198.0,37121.0,90216.0,811993.0,19509,7945,16198,52388,140763,1039108
2021-03-15,10045.0,5019.0,9457.0,37772.0,93079.0,831243.0,19509,7945,16198,52388,140763,1039108
2021-03-16,10269.0,5110.0,9660.0,38206.0,95711.0,847686.0,19509,7945,16198,52388,140763,1039108
2021-03-17,10451.0,5194.0,9849.0,38710.0,97881.0,861189.0,19509,7945,16198,52388,140763,1039108
2021-03-18,10654.0,5278.0,10017.0,39137.0,100079.0,874951.0,19509,7945,16198,52388,140763,1039108
2021-03-19,10871.0,5390.0,10192.0,39550.0,102508.0,889714.0,19509,7945,16198,52388,140763,1039108
2021-03-20,11123.0,5467.0,10381.0,40005.0,105049.0,905975.0,19509,7945,16198,52388,140763,1039108
2021-03-21,11207.0,5509.0,10486.0,40229.0,106211.0,912520.0,19509,7945,16198,52388,140763,1039108
2021-03-22,11319.0,5558.0,10605.0,40439.0,107135.0,918127.0,19509,7945,16198,52388,140763,1039108
2021-03-23,11431.0,5586.0,10696.0,40656.0,107968.0,922880.0,19509,7945,16198,52388,140763,1039108
2021-03-24,11529.0,5628.0,10787.0,40936.0,108815.0,927682.0,19509,7945,16198,52388,140763,1039108
2021-03-25,11655.0,5663.0,10892.0,41160.0,109550.0,932113.0,19509,7945,16198,52388,140763,1039108
2021-03-26,11781.0,5719.0,10962.0,41433.0,110376.0,936733.0,19509,7945,16198,52388,140763,1039108
2021-03-27,11949.0,5761.0,11088.0,41734.0,111286.0,942256.0,19509,7945,16198,52388,140763,1039108
2021-03-28,12026.0,5789.0,11144.0,41881.0,111776.0,944776.0,19509,7945,16198,52388,140763,1039108
2021-03-29,12110.0,5810.0,11221.0,42063.0,112175.0,947009.0,19509,7945,16198,52388,140763,1039108
2021-03-30,12180.0,5838.0,11277.0,42210.0,112532.0,949081.0,19509,7945,16198,52388,140763,1039108
2021-03-31,12278.0,5859.0,11319.0,42378.0,112861.0,950824.0,19509,7945,16198,52388,140763,1039108
2021-04-01,12341.0,5873.0,11347.0,42490.0,113071.0,951902.0,19509,7945,16198,52388,140763,1039108
2021-04-02,12362.0,5880.0,11368.0,42539.0,113204.0,952539.0,19509,7945,16198,52388,140763,1039108
2021-04-03,12397.0,5887.0,11382.0,42602.0,113344.0,953344.0,19509,7945,16198,52388,140763,1039108
2021-04-04,12418.0,5894.0,11389.0,42637.0,113400.0,953694.0,19509,7945,16198,52388,140763,1039108
2021-04-05,12425.0,5894.0,11403.0,42658.0,113428.0,953890.0,19509,7945,16198,52388,140763,1039108
2021-04-06,12446.0,5901.0,11410.0,42714.0,113484.0,954324.0,19509,7945,16198,52388,140763,1039108
2021-04-07,12474.0,5908.0,11431.0,42791.0,113603.0,954996.0,19509,7945,16198,52388,140763,1039108
2021-04-08,12502.0,5922.0,11445.0,42840.0,113701.0,955738.0,19509,7945,16198,52388,140763,1039108
2021-04-09,12544.0,5929.0,11473.0,42924.0,113806.0,956501.0,19509,7945,16198,52388,140763,1039108
2021-04-10,12572.0,5936.0,11487.0,43001.0,113911.0,957110.0,19509,7945,16198,52388,140763,1039108
2021-04-11,12593.0,5943.0,11501.0,43043.0,113960.0,957355.0,19509,7945,16198,52388,140763,1039108
2021-04-12,12614.0,5943.0,11508.0,43064.0,113995.0,957614.0,19509,7945,16198,52388,140763,1039108
2021-04-13,12621.0,5950.0,11515.0,43092.0,114044.0,957880.0,19509,7945,16198,52388,140763,1039108
2021-04-14,12635.0,5950.0,11522.0,43120.0,114086.0,958111.0,19509,7945,16198,52388,140763,1039108
