covid_vacc_date,1 Most deprived,2,3,4,5 Least deprived,Unknown,1 Most deprived_total,2_total,3_total,4_total,5 Least deprived_total,Unknown_total
2021-01-02,3122.0,3815.0,4487.0,4851.0,5243.0,476.0,272216,291844,326641,324562,311647,31248
2021-01-03,3213.0,3934.0,4613.0,5005.0,5383.0,490.0,272216,291844,326641,324562,311647,31248
2021-01-04,3388.0,4144.0,4830.0,5271.0,5649.0,504.0,272216,291844,326641,324562,311647,31248
2021-01-05,3717.0,4543.0,5320.0,5817.0,6202.0,567.0,272216,291844,326641,324562,311647,31248
2021-01-06,4081.0,5033.0,5971.0,6545.0,6958.0,616.0,272216,291844,326641,324562,311647,31248
2021-01-07,4704.0,5831.0,6888.0,7546.0,7994.0,700.0,272216,291844,326641,324562,311647,31248
2021-01-08,5376.0,6776.0,7952.0,8610.0,9058.0,805.0,272216,291844,326641,324562,311647,31248
2021-01-09,5943.0,7490.0,8897.0,9541.0,10101.0,896.0,272216,291844,326641,324562,311647,31248
2021-01-10,6293.0,7980.0,9443.0,10129.0,10745.0,952.0,272216,291844,326641,324562,311647,31248
2021-01-11,6811.0,8708.0,10269.0,10969.0,11648.0,1043.0,272216,291844,326641,324562,311647,31248
2021-01-12,7574.0,9583.0,11291.0,12033.0,12740.0,1169.0,272216,291844,326641,324562,311647,31248
2021-01-13,8372.0,10647.0,12432.0,13209.0,13839.0,1295.0,272216,291844,326641,324562,311647,31248
2021-01-14,9324.0,11718.0,13713.0,14490.0,15022.0,1407.0,272216,291844,326641,324562,311647,31248
2021-01-15,10304.0,12922.0,15211.0,15911.0,16464.0,1540.0,272216,291844,326641,324562,311647,31248
2021-01-16,11137.0,13979.0,16408.0,17108.0,17745.0,1659.0,272216,291844,326641,324562,311647,31248
2021-01-17,11711.0,14616.0,17269.0,17969.0,18627.0,1736.0,272216,291844,326641,324562,311647,31248
2021-01-18,12397.0,15428.0,18221.0,18928.0,19670.0,1806.0,272216,291844,326641,324562,311647,31248
2021-01-19,13139.0,16310.0,19327.0,20041.0,20790.0,1904.0,272216,291844,326641,324562,311647,31248
2021-01-20,14028.0,17339.0,20510.0,21140.0,21896.0,2016.0,272216,291844,326641,324562,311647,31248
2021-01-21,14973.0,18459.0,21735.0,22407.0,23128.0,2142.0,272216,291844,326641,324562,311647,31248
2021-01-22,16093.0,19747.0,23184.0,23842.0,24486.0,2254.0,272216,291844,326641,324562,311647,31248
2021-01-23,16870.0,20713.0,24360.0,24976.0,25627.0,2352.0,272216,291844,326641,324562,311647,31248
2021-01-24,17353.0,21315.0,25088.0,25669.0,26292.0,2415.0,272216,291844,326641,324562,311647,31248
2021-01-25,17920.0,22043.0,25928.0,26523.0,27048.0,2499.0,272216,291844,326641,324562,311647,31248
2021-01-26,18627.0,22925.0,26866.0,27412.0,27881.0,2597.0,272216,291844,326641,324562,311647,31248
2021-01-27,19292.0,23730.0,27811.0,28287.0,28742.0,2681.0,272216,291844,326641,324562,311647,31248
2021-01-28,20006.0,24584.0,28700.0,29197.0,29603.0,2772.0,272216,291844,326641,324562,311647,31248
2021-01-29,20713.0,25431.0,29680.0,30177.0,30555.0,2870.0,272216,291844,326641,324562,311647,31248
2021-01-30,21287.0,26138.0,30527.0,30968.0,31360.0,2947.0,272216,291844,326641,324562,311647,31248
2021-01-31,21728.0,26642.0,31122.0,31591.0,31941.0,3010.0,272216,291844,326641,324562,311647,31248
2021-02-01,22148.0,27146.0,31682.0,32102.0,32494.0,3059.0,272216,291844,326641,324562,311647,31248
2021-02-02,22638.0,27741.0,32354.0,32704.0,33075.0,3122.0,272216,291844,326641,324562,311647,31248
2021-02-03,23135.0,28343.0,33012.0,33362.0,33712.0,3185.0,272216,291844,326641,324562,311647,31248
2021-02-04,23730.0,29057.0,33789.0,34132.0,34398.0,3262.0,272216,291844,326641,324562,311647,31248
2021-02-05,24304.0,29736.0,34531.0,34895.0,35042.0,3325.0,272216,291844,326641,324562,311647,31248
2021-02-06,24808.0,30345.0,35308.0,35560.0,35714.0,3388.0,272216,291844,326641,324562,311647,31248
2021-02-07,25116.0,30772.0,35721.0,35973.0,36085.0,3416.0,272216,291844,326641,324562,311647,31248
2021-02-08,25501.0,31136.0,36127.0,36351.0,36449.0,3451.0,272216,291844,326641,324562,311647,31248
2021-02-09,25949.0,31605.0,36631.0,36841.0,36946.0,3507.0,272216,291844,326641,324562,311647,31248
2021-02-10,26474.0,32186.0,37268.0,37394.0,37443.0,3570.0,272216,291844,326641,324562,311647,31248
2021-02-11,27202.0,32977.0,38066.0,38157.0,38045.0,3661.0,272216,291844,326641,324562,311647,31248
2021-02-12,28035.0,33999.0,39200.0,39200.0,38920.0,3780.0,272216,291844,326641,324562,311647,31248
2021-02-13,28833.0,34965.0,40236.0,40236.0,39928.0,3878.0,272216,291844,326641,324562,311647,31248
2021-02-14,29309.0,35560.0,40922.0,40887.0,40572.0,3941.0,272216,291844,326641,324562,311647,31248
2021-02-15,29946.0,36225.0,41615.0,41580.0,41195.0,3997.0,272216,291844,326641,324562,311647,31248
2021-02-16,31500.0,37716.0,43302.0,43092.0,42595.0,4158.0,272216,291844,326641,324562,311647,31248
2021-02-17,34244.0,40488.0,46291.0,45689.0,45010.0,4487.0,272216,291844,326641,324562,311647,31248
2021-02-18,36708.0,43008.0,49210.0,48489.0,47397.0,4774.0,272216,291844,326641,324562,311647,31248
2021-02-19,38899.0,45255.0,51506.0,50519.0,49259.0,4977.0,272216,291844,326641,324562,311647,31248
2021-02-20,40901.0,47222.0,53823.0,52885.0,51702.0,5215.0,272216,291844,326641,324562,311647,31248
2021-02-21,41797.0,48104.0,54761.0,53648.0,52486.0,5299.0,272216,291844,326641,324562,311647,31248
2021-02-22,42966.0,49098.0,55860.0,54656.0,53473.0,5411.0,272216,291844,326641,324562,311647,31248
2021-02-23,45381.0,51296.0,58520.0,57337.0,55881.0,5635.0,272216,291844,326641,324562,311647,31248
2021-02-24,48531.0,54432.0,62062.0,60669.0,58814.0,5985.0,272216,291844,326641,324562,311647,31248
2021-02-25,51849.0,57617.0,65884.0,64295.0,61992.0,6349.0,272216,291844,326641,324562,311647,31248
2021-02-26,55027.0,61131.0,69713.0,68047.0,65443.0,6699.0,272216,291844,326641,324562,311647,31248
2021-02-27,57729.0,63763.0,72639.0,70777.0,68355.0,7021.0,272216,291844,326641,324562,311647,31248
2021-02-28,58800.0,64981.0,73871.0,71673.0,69279.0,7140.0,272216,291844,326641,324562,311647,31248
2021-03-01,59633.0,65842.0,74732.0,72436.0,70049.0,7259.0,272216,291844,326641,324562,311647,31248
2021-03-02,60683.0,66976.0,75929.0,73465.0,70889.0,7350.0,272216,291844,326641,324562,311647,31248
2021-03-03,62426.0,68796.0,77980.0,75376.0,72352.0,7560.0,272216,291844,326641,324562,311647,31248
2021-03-04,64806.0,71358.0,80731.0,78260.0,74858.0,7868.0,272216,291844,326641,324562,311647,31248
2021-03-05,67417.0,74123.0,83860.0,81305.0,77476.0,8113.0,272216,291844,326641,324562,311647,31248
2021-03-06,70301.0,77098.0,87255.0,84644.0,80598.0,8442.0,272216,291844,326641,324562,311647,31248
2021-03-07,71218.0,77833.0,88046.0,85379.0,81382.0,8512.0,272216,291844,326641,324562,311647,31248
2021-03-08,72114.0,78617.0,88914.0,86156.0,82040.0,8610.0,272216,291844,326641,324562,311647,31248
2021-03-09,73402.0,79681.0,90006.0,87157.0,82943.0,8743.0,272216,291844,326641,324562,311647,31248
2021-03-10,74606.0,81004.0,91455.0,88459.0,84462.0,8855.0,272216,291844,326641,324562,311647,31248
2021-03-11,76174.0,82404.0,92862.0,90146.0,85694.0,8988.0,272216,291844,326641,324562,311647,31248
2021-03-12,79443.0,85841.0,96670.0,93471.0,89096.0,9233.0,272216,291844,326641,324562,311647,31248
2021-03-13,85806.0,92239.0,105476.0,101472.0,96572.0,9940.0,272216,291844,326641,324562,311647,31248
2021-03-14,88228.0,94724.0,108381.0,104545.0,99484.0,10262.0,272216,291844,326641,324562,311647,31248
2021-03-15,91315.0,98098.0,112476.0,108206.0,103138.0,10647.0,272216,291844,326641,324562,311647,31248
2021-03-16,96019.0,103509.0,118720.0,115101.0,110327.0,11221.0,272216,291844,326641,324562,311647,31248
2021-03-17,102746.0,111531.0,129059.0,125692.0,120190.0,12075.0,272216,291844,326641,324562,311647,31248
2021-03-18,112609.0,123809.0,144879.0,142947.0,138271.0,13580.0,272216,291844,326641,324562,311647,31248
2021-03-19,122542.0,136864.0,162253.0,161455.0,156737.0,15106.0,272216,291844,326641,324562,311647,31248
2021-03-20,138712.0,157661.0,190603.0,191275.0,187285.0,17815.0,272216,291844,326641,324562,311647,31248
2021-03-21,144459.0,165704.0,200795.0,201747.0,198583.0,18942.0,272216,291844,326641,324562,311647,31248
2021-03-22,150150.0,173474.0,209538.0,211113.0,208488.0,19677.0,272216,291844,326641,324562,311647,31248
2021-03-23,155617.0,180523.0,218036.0,220941.0,218946.0,20461.0,272216,291844,326641,324562,311647,31248
2021-03-24,161007.0,187642.0,226233.0,229873.0,227339.0,21252.0,272216,291844,326641,324562,311647,31248
2021-03-25,166397.0,194523.0,234178.0,238833.0,236299.0,21980.0,272216,291844,326641,324562,311647,31248
2021-03-26,172424.0,201754.0,242774.0,248171.0,245322.0,22785.0,272216,291844,326641,324562,311647,31248
2021-03-27,180775.0,211155.0,253603.0,259315.0,256788.0,23828.0,272216,291844,326641,324562,311647,31248
2021-03-28,185003.0,215796.0,258454.0,264453.0,262311.0,24360.0,272216,291844,326641,324562,311647,31248
2021-03-29,187943.0,219387.0,262248.0,268555.0,266525.0,24794.0,272216,291844,326641,324562,311647,31248
2021-03-30,190526.0,222376.0,265552.0,272188.0,270347.0,25123.0,272216,291844,326641,324562,311647,31248
2021-03-31,193333.0,225645.0,268961.0,275842.0,273777.0,25459.0,272216,291844,326641,324562,311647,31248
2021-04-01,195055.0,227164.0,270361.0,277256.0,275079.0,25620.0,272216,291844,326641,324562,311647,31248
2021-04-02,195951.0,228039.0,271117.0,278257.0,275961.0,25711.0,272216,291844,326641,324562,311647,31248
2021-04-03,196861.0,229173.0,272097.0,279188.0,277039.0,25802.0,272216,291844,326641,324562,311647,31248
2021-04-04,197442.0,229614.0,272440.0,279559.0,277368.0,25858.0,272216,291844,326641,324562,311647,31248
2021-04-05,197652.0,229824.0,272615.0,279713.0,277501.0,25879.0,272216,291844,326641,324562,311647,31248
2021-04-06,198121.0,230286.0,272972.0,280035.0,277809.0,25921.0,272216,291844,326641,324562,311647,31248
2021-04-07,198898.0,230860.0,273469.0,280441.0,278243.0,25977.0,272216,291844,326641,324562,311647,31248
2021-04-08,199507.0,231399.0,273980.0,280917.0,278635.0,26040.0,272216,291844,326641,324562,311647,31248
2021-04-09,200487.0,232267.0,274582.0,281519.0,279090.0,26159.0,272216,291844,326641,324562,311647,31248
2021-04-10,201544.0,233121.0,275247.0,282093.0,279685.0,26264.0,272216,291844,326641,324562,311647,31248
2021-04-11,201922.0,233492.0,275513.0,282380.0,280007.0,26292.0,272216,291844,326641,324562,311647,31248
2021-04-12,202286.0,233737.0,275695.0,282562.0,280140.0,26320.0,272216,291844,326641,324562,311647,31248
2021-04-13,202573.0,233989.0,275926.0,282751.0,280287.0,26355.0,272216,291844,326641,324562,311647,31248
2021-04-14,202839.0,234220.0,276164.0,282933.0,280427.0,26376.0,272216,291844,326641,324562,311647,31248
