covid_vacc_date,no,yes,no_total,yes_total
2021-01-30,977186.0,6664.0,1113021,8673
2021-01-31,981463.0,6720.0,1113021,8673
2021-02-01,987063.0,6783.0,1113021,8673
2021-02-02,992887.0,6867.0,1113021,8673
2021-02-03,998795.0,6944.0,1113021,8673
2021-02-04,1004752.0,7028.0,1113021,8673
2021-02-05,1010373.0,7112.0,1113021,8673
2021-02-06,1014209.0,7154.0,1113021,8673
2021-02-07,1016008.0,7182.0,1113021,8673
2021-02-08,1019214.0,7231.0,1113021,8673
2021-02-09,1022924.0,7301.0,1113021,8673
2021-02-10,1027474.0,7357.0,1113021,8673
2021-02-11,1031625.0,7420.0,1113021,8673
2021-02-12,1035650.0,7483.0,1113021,8673
2021-02-13,1038163.0,7504.0,1113021,8673
2021-02-14,1039108.0,7511.0,1113021,8673
2021-02-15,1040571.0,7532.0,1113021,8673
2021-02-16,1041971.0,7567.0,1113021,8673
2021-02-17,1043455.0,7595.0,1113021,8673
2021-02-18,1044820.0,7623.0,1113021,8673
2021-02-19,1046003.0,7637.0,1113021,8673
2021-02-20,1046668.0,7658.0,1113021,8673
2021-02-21,1046906.0,7665.0,1113021,8673
2021-02-22,1047431.0,7679.0,1113021,8673
2021-02-23,1048411.0,7693.0,1113021,8673
2021-02-24,1049447.0,7707.0,1113021,8673
2021-02-25,1050602.0,7721.0,1113021,8673
2021-02-26,1051687.0,7742.0,1113021,8673
2021-02-27,1052261.0,7749.0,1113021,8673
2021-02-28,1052422.0,7749.0,1113021,8673
2021-03-01,1052800.0,7756.0,1113021,8673
2021-03-02,1053367.0,7770.0,1113021,8673
2021-03-03,1054088.0,7777.0,1113021,8673
2021-03-04,1054872.0,7798.0,1113021,8673
2021-03-05,1055726.0,7812.0,1113021,8673
2021-03-06,1056237.0,7819.0,1113021,8673
2021-03-07,1056342.0,7826.0,1113021,8673
2021-03-08,1056615.0,7826.0,1113021,8673
2021-03-09,1057203.0,7833.0,1113021,8673
2021-03-10,1057770.0,7847.0,1113021,8673
2021-03-11,1058197.0,7854.0,1113021,8673
2021-03-12,1058722.0,7861.0,1113021,8673
2021-03-13,1059093.0,7868.0,1113021,8673
2021-03-14,1059219.0,7875.0,1113021,8673
2021-03-15,1059499.0,7875.0,1113021,8673
2021-03-16,1059842.0,7882.0,1113021,8673
2021-03-17,1060185.0,7889.0,1113021,8673
2021-03-18,1060619.0,7896.0,1113021,8673
2021-03-19,1060997.0,7903.0,1113021,8673
2021-03-20,1061284.0,7910.0,1113021,8673
2021-03-21,1061389.0,7910.0,1113021,8673
2021-03-22,1061592.0,7917.0,1113021,8673
2021-03-23,1061865.0,7924.0,1113021,8673
2021-03-24,1062194.0,7931.0,1113021,8673
2021-03-25,1062656.0,7938.0,1113021,8673
2021-03-26,1063125.0,7945.0,1113021,8673
2021-03-27,1063496.0,7952.0,1113021,8673
2021-03-28,1063636.0,7952.0,1113021,8673
2021-03-29,1063881.0,7959.0,1113021,8673
2021-03-30,1064308.0,7959.0,1113021,8673
2021-03-31,1064665.0,7966.0,1113021,8673
2021-04-01,1065050.0,7973.0,1113021,8673
2021-04-02,1065309.0,7973.0,1113021,8673
2021-04-03,1065498.0,7973.0,1113021,8673
2021-04-04,1065554.0,7973.0,1113021,8673
2021-04-05,1065589.0,7973.0,1113021,8673
2021-04-06,1065771.0,7980.0,1113021,8673
2021-04-07,1066156.0,7987.0,1113021,8673
2021-04-08,1066443.0,7994.0,1113021,8673
2021-04-09,1066779.0,8001.0,1113021,8673
2021-04-10,1067031.0,8001.0,1113021,8673
2021-04-11,1067150.0,8001.0,1113021,8673
2021-04-12,1067290.0,8008.0,1113021,8673
2021-04-13,1067437.0,8008.0,1113021,8673
2021-04-14,1067563.0,8008.0,1113021,8673
