covid_vacc_date,1 Most deprived,2,3,4,5 Least deprived,Unknown,1 Most deprived_total,2_total,3_total,4_total,5 Least deprived_total,Unknown_total
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,770280,739312,700903,601993,483161,147336
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,770280,739312,700903,601993,483161,147336
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,770280,739312,700903,601993,483161,147336
2020-12-04,0.0,0.0,7.0,0.0,0.0,0.0,770280,739312,700903,601993,483161,147336
2020-12-05,0.0,0.0,7.0,0.0,0.0,0.0,770280,739312,700903,601993,483161,147336
2020-12-06,0.0,0.0,7.0,0.0,0.0,0.0,770280,739312,700903,601993,483161,147336
2020-12-07,0.0,0.0,7.0,7.0,0.0,0.0,770280,739312,700903,601993,483161,147336
2020-12-08,49.0,56.0,42.0,56.0,42.0,21.0,770280,739312,700903,601993,483161,147336
2020-12-09,126.0,147.0,133.0,140.0,133.0,42.0,770280,739312,700903,601993,483161,147336
2020-12-10,217.0,238.0,231.0,245.0,224.0,63.0,770280,739312,700903,601993,483161,147336
2020-12-11,301.0,364.0,343.0,343.0,308.0,84.0,770280,739312,700903,601993,483161,147336
2020-12-12,378.0,448.0,455.0,476.0,420.0,126.0,770280,739312,700903,601993,483161,147336
2020-12-13,448.0,518.0,532.0,581.0,490.0,154.0,770280,739312,700903,601993,483161,147336
2020-12-14,560.0,637.0,658.0,679.0,595.0,203.0,770280,739312,700903,601993,483161,147336
2020-12-15,686.0,805.0,847.0,854.0,742.0,252.0,770280,739312,700903,601993,483161,147336
2020-12-16,875.0,987.0,1050.0,1071.0,938.0,301.0,770280,739312,700903,601993,483161,147336
2020-12-17,1085.0,1190.0,1274.0,1330.0,1162.0,350.0,770280,739312,700903,601993,483161,147336
2020-12-18,1267.0,1428.0,1498.0,1554.0,1365.0,413.0,770280,739312,700903,601993,483161,147336
2020-12-19,1400.0,1624.0,1687.0,1743.0,1561.0,469.0,770280,739312,700903,601993,483161,147336
2020-12-20,1638.0,1869.0,1939.0,1995.0,1820.0,539.0,770280,739312,700903,601993,483161,147336
2020-12-21,1946.0,2177.0,2268.0,2310.0,2128.0,623.0,770280,739312,700903,601993,483161,147336
2020-12-22,2184.0,2485.0,2590.0,2660.0,2457.0,721.0,770280,739312,700903,601993,483161,147336
2020-12-23,2527.0,2891.0,3003.0,3066.0,2856.0,812.0,770280,739312,700903,601993,483161,147336
2020-12-24,2667.0,3087.0,3206.0,3311.0,3115.0,868.0,770280,739312,700903,601993,483161,147336
