covid_vacc_date,no,yes,no_total,yes_total
2021-01-23,475188.0,4137.0,2044434,20503
2021-01-24,512015.0,4424.0,2044434,20503
2021-01-25,543200.0,4683.0,2044434,20503
2021-01-26,587132.0,5075.0,2044434,20503
2021-01-27,631827.0,5481.0,2044434,20503
2021-01-28,708841.0,6153.0,2044434,20503
2021-01-29,827239.0,7133.0,2044434,20503
2021-01-30,955563.0,8260.0,2044434,20503
2021-01-31,1028888.0,8813.0,2044434,20503
2021-02-01,1089753.0,9324.0,2044434,20503
2021-02-02,1160488.0,9898.0,2044434,20503
2021-02-03,1251355.0,10668.0,2044434,20503
2021-02-04,1345750.0,11501.0,2044434,20503
2021-02-05,1433418.0,12306.0,2044434,20503
2021-02-06,1547546.0,13335.0,2044434,20503
2021-02-07,1604729.0,13832.0,2044434,20503
2021-02-08,1652728.0,14287.0,2044434,20503
2021-02-09,1711318.0,14868.0,2044434,20503
2021-02-10,1755887.0,15351.0,2044434,20503
2021-02-11,1797768.0,15869.0,2044434,20503
2021-02-12,1832838.0,16331.0,2044434,20503
2021-02-13,1863393.0,16709.0,2044434,20503
2021-02-14,1872374.0,16814.0,2044434,20503
2021-02-15,1879801.0,16933.0,2044434,20503
2021-02-16,1886143.0,17066.0,2044434,20503
2021-02-17,1891792.0,17192.0,2044434,20503
2021-02-18,1896216.0,17311.0,2044434,20503
2021-02-19,1899562.0,17381.0,2044434,20503
2021-02-20,1902558.0,17430.0,2044434,20503
2021-02-21,1903447.0,17451.0,2044434,20503
2021-02-22,1904882.0,17479.0,2044434,20503
2021-02-23,1907038.0,17535.0,2044434,20503
2021-02-24,1909929.0,17612.0,2044434,20503
2021-02-25,1913170.0,17682.0,2044434,20503
2021-02-26,1916152.0,17759.0,2044434,20503
2021-02-27,1918140.0,17801.0,2044434,20503
2021-02-28,1918903.0,17815.0,2044434,20503
2021-03-01,1919715.0,17836.0,2044434,20503
2021-03-02,1920681.0,17871.0,2044434,20503
2021-03-03,1921934.0,17899.0,2044434,20503
2021-03-04,1923691.0,17955.0,2044434,20503
2021-03-05,1925749.0,18025.0,2044434,20503
2021-03-06,1927275.0,18053.0,2044434,20503
2021-03-07,1927632.0,18060.0,2044434,20503
2021-03-08,1928311.0,18074.0,2044434,20503
2021-03-09,1929074.0,18088.0,2044434,20503
2021-03-10,1929879.0,18130.0,2044434,20503
2021-03-11,1930663.0,18158.0,2044434,20503
2021-03-12,1931748.0,18186.0,2044434,20503
2021-03-13,1932861.0,18221.0,2044434,20503
2021-03-14,1933274.0,18228.0,2044434,20503
2021-03-15,1933883.0,18242.0,2044434,20503
2021-03-16,1934562.0,18263.0,2044434,20503
2021-03-17,1935227.0,18284.0,2044434,20503
2021-03-18,1935983.0,18312.0,2044434,20503
2021-03-19,1936697.0,18333.0,2044434,20503
2021-03-20,1937383.0,18354.0,2044434,20503
2021-03-21,1937670.0,18354.0,2044434,20503
2021-03-22,1938069.0,18368.0,2044434,20503
2021-03-23,1938545.0,18382.0,2044434,20503
2021-03-24,1939098.0,18396.0,2044434,20503
2021-03-25,1939714.0,18410.0,2044434,20503
2021-03-26,1940372.0,18424.0,2044434,20503
2021-03-27,1941128.0,18445.0,2044434,20503
2021-03-28,1941436.0,18452.0,2044434,20503
2021-03-29,1941835.0,18466.0,2044434,20503
2021-03-30,1942325.0,18473.0,2044434,20503
2021-03-31,1942913.0,18494.0,2044434,20503
2021-04-01,1943403.0,18508.0,2044434,20503
2021-04-02,1943732.0,18508.0,2044434,20503
2021-04-03,1943949.0,18508.0,2044434,20503
2021-04-04,1944040.0,18515.0,2044434,20503
2021-04-05,1944096.0,18515.0,2044434,20503
2021-04-06,1944383.0,18515.0,2044434,20503
2021-04-07,1944796.0,18529.0,2044434,20503
2021-04-08,1945314.0,18536.0,2044434,20503
2021-04-09,1945783.0,18550.0,2044434,20503
2021-04-10,1946266.0,18557.0,2044434,20503
2021-04-11,1946490.0,18564.0,2044434,20503
2021-04-12,1946756.0,18564.0,2044434,20503
2021-04-13,1947085.0,18571.0,2044434,20503
2021-04-14,1947421.0,18578.0,2044434,20503
