covid_vacc_date,no,yes,no_total,yes_total
2021-02-20,489867.0,18088.0,798035,26838
2021-02-21,494214.0,18165.0,798035,26838
2021-02-22,500003.0,18333.0,798035,26838
2021-02-23,511903.0,18648.0,798035,26838
2021-02-24,527702.0,19222.0,798035,26838
2021-02-25,546791.0,19719.0,798035,26838
2021-02-26,565929.0,20237.0,798035,26838
2021-02-27,580664.0,20545.0,798035,26838
2021-02-28,586404.0,20650.0,798035,26838
2021-03-01,590870.0,20769.0,798035,26838
2021-03-02,595469.0,20937.0,798035,26838
2021-03-03,602329.0,21182.0,798035,26838
2021-03-04,611282.0,21497.0,798035,26838
2021-03-05,619724.0,21833.0,798035,26838
2021-03-06,628502.0,22078.0,798035,26838
2021-03-07,631085.0,22127.0,798035,26838
2021-03-08,633934.0,22204.0,798035,26838
2021-03-09,637077.0,22330.0,798035,26838
2021-03-10,640094.0,22456.0,798035,26838
2021-03-11,642537.0,22547.0,798035,26838
2021-03-12,646373.0,22673.0,798035,26838
2021-03-13,651056.0,22841.0,798035,26838
2021-03-14,653058.0,22897.0,798035,26838
2021-03-15,655851.0,22981.0,798035,26838
2021-03-16,658238.0,23079.0,798035,26838
2021-03-17,660695.0,23198.0,798035,26838
2021-03-18,662949.0,23317.0,798035,26838
2021-03-19,665406.0,23401.0,798035,26838
2021-03-20,668451.0,23464.0,798035,26838
2021-03-21,669571.0,23485.0,798035,26838
2021-03-22,670964.0,23527.0,798035,26838
2021-03-23,672511.0,23583.0,798035,26838
2021-03-24,674401.0,23639.0,798035,26838
2021-03-25,676242.0,23695.0,798035,26838
2021-03-26,678363.0,23765.0,798035,26838
2021-03-27,680659.0,23835.0,798035,26838
2021-03-28,681758.0,23856.0,798035,26838
2021-03-29,682892.0,23905.0,798035,26838
2021-03-30,684005.0,23947.0,798035,26838
2021-03-31,685391.0,24010.0,798035,26838
2021-04-01,686399.0,24045.0,798035,26838
2021-04-02,686826.0,24059.0,798035,26838
2021-04-03,687267.0,24073.0,798035,26838
2021-04-04,687463.0,24080.0,798035,26838
2021-04-05,687617.0,24087.0,798035,26838
2021-04-06,688016.0,24101.0,798035,26838
2021-04-07,688639.0,24129.0,798035,26838
2021-04-08,689164.0,24143.0,798035,26838
2021-04-09,689815.0,24178.0,798035,26838
2021-04-10,690438.0,24192.0,798035,26838
2021-04-11,690690.0,24199.0,798035,26838
2021-04-12,690963.0,24199.0,798035,26838
2021-04-13,691229.0,24213.0,798035,26838
2021-04-14,691523.0,24227.0,798035,26838
