covid_vacc_date,no,yes,no_total,yes_total
2021-03-12,938182.0,9191.0,1059639,11641
2021-03-13,943537.0,9289.0,1059639,11641
2021-03-14,946232.0,9324.0,1059639,11641
2021-03-15,949690.0,9387.0,1059639,11641
2021-03-16,952581.0,9450.0,1059639,11641
2021-03-17,954912.0,9492.0,1059639,11641
2021-03-18,957460.0,9548.0,1059639,11641
2021-03-19,959714.0,9590.0,1059639,11641
2021-03-20,962696.0,9660.0,1059639,11641
2021-03-21,963557.0,9674.0,1059639,11641
2021-03-22,964621.0,9695.0,1059639,11641
2021-03-23,965727.0,9723.0,1059639,11641
2021-03-24,966889.0,9751.0,1059639,11641
2021-03-25,968058.0,9779.0,1059639,11641
2021-03-26,969206.0,9807.0,1059639,11641
2021-03-27,970662.0,9828.0,1059639,11641
2021-03-28,971327.0,9849.0,1059639,11641
2021-03-29,972041.0,9856.0,1059639,11641
2021-03-30,972839.0,9877.0,1059639,11641
2021-03-31,973616.0,9898.0,1059639,11641
2021-04-01,974134.0,9919.0,1059639,11641
2021-04-02,974372.0,9926.0,1059639,11641
2021-04-03,974631.0,9933.0,1059639,11641
2021-04-04,974736.0,9933.0,1059639,11641
2021-04-05,974813.0,9933.0,1059639,11641
2021-04-06,975044.0,9933.0,1059639,11641
2021-04-07,975366.0,9940.0,1059639,11641
2021-04-08,975709.0,9954.0,1059639,11641
2021-04-09,976094.0,9968.0,1059639,11641
2021-04-10,976465.0,9975.0,1059639,11641
2021-04-11,976612.0,9975.0,1059639,11641
2021-04-12,976787.0,9982.0,1059639,11641
2021-04-13,976983.0,9989.0,1059639,11641
2021-04-14,977179.0,9996.0,1059639,11641
