covid_vacc_date,Black,Mixed,Other,South Asian,Unknown,White,Black_total,Mixed_total,Other_total,South Asian_total,Unknown_total,White_total
2021-01-24,3738.0,1246.0,1337.0,7805.0,2247.0,58443.0,44478,14266,18151,108248,32340,607390
2021-01-25,3955.0,1309.0,1428.0,8260.0,2352.0,61334.0,44478,14266,18151,108248,32340,607390
2021-01-26,4179.0,1400.0,1533.0,8827.0,2492.0,65996.0,44478,14266,18151,108248,32340,607390
2021-01-27,4466.0,1484.0,1694.0,9415.0,2646.0,71316.0,44478,14266,18151,108248,32340,607390
2021-01-28,4865.0,1624.0,1834.0,10458.0,2884.0,81151.0,44478,14266,18151,108248,32340,607390
2021-01-29,5264.0,1785.0,2037.0,11431.0,3241.0,92624.0,44478,14266,18151,108248,32340,607390
2021-01-30,5600.0,1932.0,2240.0,12572.0,3633.0,107849.0,44478,14266,18151,108248,32340,607390
2021-01-31,5845.0,2037.0,2387.0,13566.0,3836.0,116172.0,44478,14266,18151,108248,32340,607390
2021-02-01,6111.0,2156.0,2555.0,14420.0,4039.0,125195.0,44478,14266,18151,108248,32340,607390
2021-02-02,6503.0,2296.0,2800.0,15491.0,4333.0,137123.0,44478,14266,18151,108248,32340,607390
2021-02-03,6951.0,2471.0,3017.0,16737.0,4774.0,155659.0,44478,14266,18151,108248,32340,607390
2021-02-04,7574.0,2737.0,3318.0,18382.0,5320.0,177618.0,44478,14266,18151,108248,32340,607390
2021-02-05,8274.0,3003.0,3703.0,20055.0,5929.0,200298.0,44478,14266,18151,108248,32340,607390
2021-02-06,8932.0,3332.0,4039.0,21980.0,7021.0,237916.0,44478,14266,18151,108248,32340,607390
2021-02-07,9191.0,3479.0,4242.0,23128.0,7483.0,254457.0,44478,14266,18151,108248,32340,607390
2021-02-08,9660.0,3696.0,4438.0,24325.0,7889.0,270270.0,44478,14266,18151,108248,32340,607390
2021-02-09,10108.0,3906.0,4648.0,25536.0,8484.0,290892.0,44478,14266,18151,108248,32340,607390
2021-02-10,10661.0,4137.0,4914.0,27146.0,9107.0,311815.0,44478,14266,18151,108248,32340,607390
2021-02-11,11361.0,4417.0,5208.0,28987.0,9835.0,334684.0,44478,14266,18151,108248,32340,607390
2021-02-12,12089.0,4683.0,5523.0,30548.0,10542.0,354403.0,44478,14266,18151,108248,32340,607390
2021-02-13,12621.0,4928.0,5768.0,31899.0,11165.0,372365.0,44478,14266,18151,108248,32340,607390
2021-02-14,12873.0,5012.0,5894.0,32648.0,11438.0,377853.0,44478,14266,18151,108248,32340,607390
2021-02-15,13153.0,5075.0,6006.0,33439.0,11704.0,382550.0,44478,14266,18151,108248,32340,607390
2021-02-16,13608.0,5250.0,6237.0,34874.0,12208.0,389445.0,44478,14266,18151,108248,32340,607390
2021-02-17,14168.0,5460.0,6531.0,36764.0,13020.0,398391.0,44478,14266,18151,108248,32340,607390
2021-02-18,14749.0,5684.0,6804.0,38619.0,13804.0,406896.0,44478,14266,18151,108248,32340,607390
2021-02-19,15267.0,5866.0,7091.0,40299.0,14539.0,414302.0,44478,14266,18151,108248,32340,607390
2021-02-20,15743.0,6034.0,7308.0,41755.0,15302.0,421806.0,44478,14266,18151,108248,32340,607390
2021-02-21,16002.0,6111.0,7434.0,42756.0,15561.0,424508.0,44478,14266,18151,108248,32340,607390
2021-02-22,16366.0,6230.0,7581.0,44023.0,15946.0,428190.0,44478,14266,18151,108248,32340,607390
2021-02-23,17066.0,6454.0,7945.0,46137.0,16779.0,436170.0,44478,14266,18151,108248,32340,607390
2021-02-24,17843.0,6769.0,8379.0,48944.0,17899.0,447090.0,44478,14266,18151,108248,32340,607390
2021-02-25,18921.0,7112.0,8890.0,52850.0,19152.0,459585.0,44478,14266,18151,108248,32340,607390
2021-02-26,20055.0,7518.0,9394.0,56532.0,20454.0,472213.0,44478,14266,18151,108248,32340,607390
2021-02-27,20930.0,7819.0,9786.0,59458.0,21364.0,481859.0,44478,14266,18151,108248,32340,607390
2021-02-28,21231.0,7952.0,9961.0,60970.0,21728.0,485212.0,44478,14266,18151,108248,32340,607390
2021-03-01,21504.0,8050.0,10108.0,61922.0,22043.0,488019.0,44478,14266,18151,108248,32340,607390
2021-03-02,21791.0,8141.0,10262.0,62958.0,22337.0,490910.0,44478,14266,18151,108248,32340,607390
2021-03-03,22295.0,8295.0,10486.0,64652.0,22785.0,494991.0,44478,14266,18151,108248,32340,607390
2021-03-04,22869.0,8470.0,10738.0,66794.0,23338.0,500577.0,44478,14266,18151,108248,32340,607390
2021-03-05,23422.0,8659.0,10983.0,68628.0,23842.0,506016.0,44478,14266,18151,108248,32340,607390
2021-03-06,23996.0,8855.0,11277.0,70441.0,24325.0,511686.0,44478,14266,18151,108248,32340,607390
2021-03-07,24171.0,8925.0,11361.0,71120.0,24465.0,513170.0,44478,14266,18151,108248,32340,607390
2021-03-08,24360.0,8995.0,11459.0,71778.0,24612.0,514934.0,44478,14266,18151,108248,32340,607390
2021-03-09,24661.0,9065.0,11578.0,72562.0,24780.0,516768.0,44478,14266,18151,108248,32340,607390
2021-03-10,24927.0,9142.0,11669.0,73318.0,24906.0,518588.0,44478,14266,18151,108248,32340,607390
2021-03-11,25116.0,9205.0,11746.0,73997.0,25025.0,519988.0,44478,14266,18151,108248,32340,607390
2021-03-12,25487.0,9296.0,11886.0,74837.0,25193.0,522340.0,44478,14266,18151,108248,32340,607390
2021-03-13,25865.0,9415.0,12047.0,75978.0,25410.0,525182.0,44478,14266,18151,108248,32340,607390
2021-03-14,26019.0,9450.0,12110.0,76510.0,25515.0,526337.0,44478,14266,18151,108248,32340,607390
2021-03-15,26250.0,9520.0,12194.0,77224.0,25669.0,527968.0,44478,14266,18151,108248,32340,607390
2021-03-16,26439.0,9576.0,12250.0,77854.0,25788.0,529417.0,44478,14266,18151,108248,32340,607390
2021-03-17,26663.0,9625.0,12327.0,78589.0,25921.0,530775.0,44478,14266,18151,108248,32340,607390
2021-03-18,26859.0,9695.0,12397.0,79065.0,26026.0,532231.0,44478,14266,18151,108248,32340,607390
2021-03-19,27055.0,9758.0,12467.0,79653.0,26145.0,533729.0,44478,14266,18151,108248,32340,607390
2021-03-20,27300.0,9835.0,12551.0,80234.0,26313.0,535682.0,44478,14266,18151,108248,32340,607390
2021-03-21,27377.0,9870.0,12586.0,80507.0,26383.0,536340.0,44478,14266,18151,108248,32340,607390
2021-03-22,27503.0,9898.0,12642.0,80850.0,26453.0,537145.0,44478,14266,18151,108248,32340,607390
2021-03-23,27685.0,9933.0,12705.0,81256.0,26537.0,537985.0,44478,14266,18151,108248,32340,607390
2021-03-24,27895.0,9982.0,12768.0,81816.0,26635.0,538944.0,44478,14266,18151,108248,32340,607390
2021-03-25,28126.0,10038.0,12831.0,82278.0,26705.0,539952.0,44478,14266,18151,108248,32340,607390
2021-03-26,28371.0,10087.0,12894.0,82880.0,26803.0,541086.0,44478,14266,18151,108248,32340,607390
2021-03-27,28630.0,10164.0,12957.0,83461.0,26936.0,542346.0,44478,14266,18151,108248,32340,607390
2021-03-28,28742.0,10192.0,12999.0,83713.0,26992.0,542969.0,44478,14266,18151,108248,32340,607390
2021-03-29,28875.0,10220.0,13041.0,84021.0,27048.0,543599.0,44478,14266,18151,108248,32340,607390
2021-03-30,29008.0,10248.0,13090.0,84301.0,27097.0,544222.0,44478,14266,18151,108248,32340,607390
2021-03-31,29169.0,10297.0,13146.0,84644.0,27153.0,544985.0,44478,14266,18151,108248,32340,607390
2021-04-01,29302.0,10325.0,13181.0,84924.0,27195.0,545524.0,44478,14266,18151,108248,32340,607390
2021-04-02,29365.0,10339.0,13195.0,85008.0,27209.0,545769.0,44478,14266,18151,108248,32340,607390
2021-04-03,29421.0,10353.0,13209.0,85092.0,27230.0,546042.0,44478,14266,18151,108248,32340,607390
2021-04-04,29435.0,10353.0,13216.0,85155.0,27244.0,546147.0,44478,14266,18151,108248,32340,607390
2021-04-05,29456.0,10360.0,13223.0,85197.0,27244.0,546224.0,44478,14266,18151,108248,32340,607390
2021-04-06,29491.0,10374.0,13237.0,85337.0,27265.0,546413.0,44478,14266,18151,108248,32340,607390
2021-04-07,29561.0,10395.0,13258.0,85547.0,27293.0,546714.0,44478,14266,18151,108248,32340,607390
2021-04-08,29617.0,10409.0,13272.0,85701.0,27321.0,546987.0,44478,14266,18151,108248,32340,607390
2021-04-09,29687.0,10430.0,13293.0,85911.0,27342.0,547330.0,44478,14266,18151,108248,32340,607390
2021-04-10,29757.0,10451.0,13314.0,86072.0,27370.0,547666.0,44478,14266,18151,108248,32340,607390
2021-04-11,29785.0,10458.0,13328.0,86142.0,27384.0,547792.0,44478,14266,18151,108248,32340,607390
2021-04-12,29820.0,10465.0,13335.0,86205.0,27391.0,547939.0,44478,14266,18151,108248,32340,607390
2021-04-13,29848.0,10472.0,13349.0,86275.0,27405.0,548093.0,44478,14266,18151,108248,32340,607390
2021-04-14,29890.0,10479.0,13370.0,86317.0,27412.0,548268.0,44478,14266,18151,108248,32340,607390
