covid_vacc_date,1 Most deprived,2,3,4,5 Least deprived,Unknown,1 Most deprived_total,2_total,3_total,4_total,5 Least deprived_total,Unknown_total
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,592557,594314,619794,584479,543669,89229
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,592557,594314,619794,584479,543669,89229
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,592557,594314,619794,584479,543669,89229
2020-12-04,0.0,0.0,7.0,7.0,0.0,0.0,592557,594314,619794,584479,543669,89229
2020-12-05,0.0,0.0,7.0,7.0,0.0,0.0,592557,594314,619794,584479,543669,89229
2020-12-07,0.0,0.0,7.0,14.0,0.0,0.0,592557,594314,619794,584479,543669,89229
2020-12-08,56.0,63.0,63.0,84.0,91.0,21.0,592557,594314,619794,584479,543669,89229
2020-12-09,147.0,140.0,175.0,189.0,224.0,42.0,592557,594314,619794,584479,543669,89229
2020-12-10,224.0,245.0,273.0,329.0,378.0,63.0,592557,594314,619794,584479,543669,89229
2020-12-11,308.0,357.0,378.0,448.0,532.0,77.0,592557,594314,619794,584479,543669,89229
2020-12-12,378.0,476.0,525.0,609.0,707.0,105.0,592557,594314,619794,584479,543669,89229
2020-12-13,448.0,567.0,616.0,714.0,833.0,126.0,592557,594314,619794,584479,543669,89229
2020-12-14,532.0,665.0,742.0,875.0,1008.0,147.0,592557,594314,619794,584479,543669,89229
2020-12-15,665.0,847.0,966.0,1113.0,1274.0,182.0,592557,594314,619794,584479,543669,89229
2020-12-16,868.0,1050.0,1211.0,1386.0,1589.0,217.0,592557,594314,619794,584479,543669,89229
2020-12-17,1078.0,1323.0,1491.0,1743.0,1981.0,273.0,592557,594314,619794,584479,543669,89229
2020-12-18,1253.0,1589.0,1827.0,2086.0,2380.0,315.0,592557,594314,619794,584479,543669,89229
2020-12-19,1407.0,1785.0,2100.0,2380.0,2716.0,350.0,592557,594314,619794,584479,543669,89229
2020-12-20,1645.0,2093.0,2436.0,2730.0,3220.0,427.0,592557,594314,619794,584479,543669,89229
2020-12-21,1939.0,2457.0,2898.0,3192.0,3780.0,504.0,592557,594314,619794,584479,543669,89229
2020-12-22,2212.0,2765.0,3283.0,3647.0,4249.0,574.0,592557,594314,619794,584479,543669,89229
2020-12-23,2569.0,3213.0,3801.0,4228.0,4872.0,665.0,592557,594314,619794,584479,543669,89229
2020-12-24,2716.0,3409.0,4053.0,4522.0,5250.0,714.0,592557,594314,619794,584479,543669,89229
2020-12-25,2716.0,3416.0,4060.0,4522.0,5250.0,714.0,592557,594314,619794,584479,543669,89229
2020-12-26,2723.0,3430.0,4067.0,4536.0,5264.0,714.0,592557,594314,619794,584479,543669,89229
2020-12-27,2779.0,3507.0,4165.0,4648.0,5355.0,728.0,592557,594314,619794,584479,543669,89229
2020-12-28,2884.0,3619.0,4305.0,4816.0,5530.0,756.0,592557,594314,619794,584479,543669,89229
2020-12-29,3136.0,3962.0,4655.0,5257.0,5943.0,826.0,592557,594314,619794,584479,543669,89229
2020-12-30,3738.0,4767.0,5516.0,6069.0,6832.0,959.0,592557,594314,619794,584479,543669,89229
2020-12-31,4347.0,5523.0,6370.0,6937.0,7651.0,1099.0,592557,594314,619794,584479,543669,89229
2021-01-01,4522.0,5705.0,6573.0,7182.0,7868.0,1120.0,592557,594314,619794,584479,543669,89229
2021-01-02,4697.0,5957.0,6860.0,7448.0,8204.0,1162.0,592557,594314,619794,584479,543669,89229
2021-01-03,4879.0,6167.0,7112.0,7700.0,8477.0,1204.0,592557,594314,619794,584479,543669,89229
2021-01-04,5145.0,6531.0,7518.0,8106.0,8939.0,1274.0,592557,594314,619794,584479,543669,89229
2021-01-05,5607.0,7154.0,8316.0,8918.0,9765.0,1414.0,592557,594314,619794,584479,543669,89229
2021-01-06,6230.0,8050.0,9401.0,10010.0,10913.0,1575.0,592557,594314,619794,584479,543669,89229
2021-01-07,7154.0,9345.0,10906.0,11613.0,12565.0,1820.0,592557,594314,619794,584479,543669,89229
2021-01-08,8211.0,10752.0,12460.0,13223.0,14280.0,2079.0,592557,594314,619794,584479,543669,89229
2021-01-09,9135.0,11837.0,13874.0,14707.0,15904.0,2324.0,592557,594314,619794,584479,543669,89229
2021-01-10,9667.0,12551.0,14756.0,15666.0,16982.0,2485.0,592557,594314,619794,584479,543669,89229
2021-01-11,10486.0,13713.0,16016.0,17024.0,18347.0,2709.0,592557,594314,619794,584479,543669,89229
2021-01-12,11648.0,15197.0,17626.0,18690.0,19999.0,2982.0,592557,594314,619794,584479,543669,89229
2021-01-13,13006.0,16814.0,19369.0,20468.0,21679.0,3283.0,592557,594314,619794,584479,543669,89229
2021-01-14,14490.0,18515.0,21252.0,22344.0,23541.0,3598.0,592557,594314,619794,584479,543669,89229
2021-01-15,16016.0,20426.0,23478.0,24514.0,25683.0,3934.0,592557,594314,619794,584479,543669,89229
2021-01-16,17437.0,21959.0,25326.0,26418.0,27685.0,4207.0,592557,594314,619794,584479,543669,89229
2021-01-17,18326.0,23086.0,26698.0,27804.0,29085.0,4410.0,592557,594314,619794,584479,543669,89229
2021-01-18,19495.0,24388.0,28210.0,29330.0,30625.0,4641.0,592557,594314,619794,584479,543669,89229
2021-01-19,20748.0,25970.0,29995.0,31108.0,32256.0,4942.0,592557,594314,619794,584479,543669,89229
2021-01-20,22204.0,27608.0,31927.0,33005.0,34062.0,5243.0,592557,594314,619794,584479,543669,89229
2021-01-21,23933.0,29302.0,33901.0,34853.0,35903.0,5551.0,592557,594314,619794,584479,543669,89229
2021-01-22,25655.0,31220.0,36085.0,36953.0,37828.0,5859.0,592557,594314,619794,584479,543669,89229
2021-01-23,26992.0,32669.0,37856.0,38654.0,39606.0,6139.0,592557,594314,619794,584479,543669,89229
2021-01-24,27797.0,33593.0,38948.0,39774.0,40579.0,6286.0,592557,594314,619794,584479,543669,89229
2021-01-25,28798.0,34755.0,40271.0,40943.0,41783.0,6496.0,592557,594314,619794,584479,543669,89229
2021-01-26,30009.0,36162.0,41783.0,42371.0,43113.0,6713.0,592557,594314,619794,584479,543669,89229
2021-01-27,31087.0,37464.0,43204.0,43701.0,44282.0,6930.0,592557,594314,619794,584479,543669,89229
2021-01-28,32256.0,38794.0,44569.0,45087.0,45577.0,7133.0,592557,594314,619794,584479,543669,89229
2021-01-29,33474.0,40180.0,46039.0,46585.0,46942.0,7357.0,592557,594314,619794,584479,543669,89229
2021-01-30,34440.0,41293.0,47306.0,47817.0,48139.0,7546.0,592557,594314,619794,584479,543669,89229
2021-01-31,35126.0,42140.0,48279.0,48748.0,49035.0,7693.0,592557,594314,619794,584479,543669,89229
2021-02-01,35910.0,43001.0,49196.0,49616.0,49833.0,7826.0,592557,594314,619794,584479,543669,89229
2021-02-02,36715.0,43876.0,50134.0,50575.0,50652.0,7966.0,592557,594314,619794,584479,543669,89229
2021-02-03,37625.0,44807.0,51177.0,51576.0,51555.0,8120.0,592557,594314,619794,584479,543669,89229
2021-02-04,38633.0,45864.0,52318.0,52710.0,52605.0,8295.0,592557,594314,619794,584479,543669,89229
2021-02-05,39620.0,46928.0,53466.0,53802.0,53536.0,8463.0,592557,594314,619794,584479,543669,89229
2021-02-06,40383.0,47789.0,54453.0,54810.0,54467.0,8603.0,592557,594314,619794,584479,543669,89229
2021-02-07,40852.0,48377.0,55069.0,55419.0,55048.0,8687.0,592557,594314,619794,584479,543669,89229
2021-02-08,41426.0,48930.0,55671.0,56000.0,55601.0,8764.0,592557,594314,619794,584479,543669,89229
2021-02-09,42105.0,49679.0,56448.0,56770.0,56259.0,8890.0,592557,594314,619794,584479,543669,89229
2021-02-10,42903.0,50484.0,57344.0,57603.0,56980.0,9044.0,592557,594314,619794,584479,543669,89229
2021-02-11,43946.0,51450.0,58450.0,58625.0,57848.0,9205.0,592557,594314,619794,584479,543669,89229
2021-02-12,45087.0,52696.0,59787.0,59955.0,59045.0,9394.0,592557,594314,619794,584479,543669,89229
2021-02-13,46207.0,53963.0,61257.0,61376.0,60284.0,9583.0,592557,594314,619794,584479,543669,89229
2021-02-14,46809.0,54684.0,62125.0,62230.0,61012.0,9695.0,592557,594314,619794,584479,543669,89229
2021-02-15,47719.0,55594.0,63105.0,63098.0,61859.0,9821.0,592557,594314,619794,584479,543669,89229
2021-02-16,49259.0,57218.0,64799.0,64659.0,63308.0,10066.0,592557,594314,619794,584479,543669,89229
2021-02-17,51842.0,59850.0,67459.0,66885.0,65401.0,10423.0,592557,594314,619794,584479,543669,89229
2021-02-18,54439.0,62517.0,70091.0,69461.0,67690.0,10822.0,592557,594314,619794,584479,543669,89229
2021-02-19,56742.0,64897.0,72534.0,71687.0,69734.0,11172.0,592557,594314,619794,584479,543669,89229
2021-02-20,59115.0,66864.0,74809.0,74130.0,72226.0,11501.0,592557,594314,619794,584479,543669,89229
2021-02-21,60193.0,67816.0,76013.0,75054.0,73227.0,11648.0,592557,594314,619794,584479,543669,89229
