covid_vacc_date,Black,Mixed,Other,South Asian,Unknown,White,Black_total,Mixed_total,Other_total,South Asian_total,Unknown_total,White_total
2022-01-08,0.0,21.0,14.0,28.0,42.0,182.0,64694,77252,56700,193025,218995,1407924
2022-01-09,0.0,21.0,14.0,28.0,42.0,182.0,64694,77252,56700,193025,218995,1407924
2022-01-10,0.0,21.0,14.0,28.0,42.0,189.0,64694,77252,56700,193025,218995,1407924
2022-01-11,0.0,21.0,14.0,28.0,42.0,189.0,64694,77252,56700,193025,218995,1407924
2022-01-12,0.0,21.0,14.0,28.0,42.0,196.0,64694,77252,56700,193025,218995,1407924
2022-01-13,0.0,21.0,14.0,28.0,42.0,203.0,64694,77252,56700,193025,218995,1407924
2022-01-14,0.0,21.0,14.0,28.0,42.0,210.0,64694,77252,56700,193025,218995,1407924
2022-01-15,0.0,21.0,14.0,28.0,42.0,224.0,64694,77252,56700,193025,218995,1407924
2022-01-16,0.0,21.0,14.0,28.0,42.0,231.0,64694,77252,56700,193025,218995,1407924
2022-01-17,0.0,21.0,14.0,28.0,42.0,231.0,64694,77252,56700,193025,218995,1407924
2022-01-18,0.0,21.0,14.0,28.0,42.0,238.0,64694,77252,56700,193025,218995,1407924
2022-01-19,0.0,21.0,14.0,28.0,42.0,238.0,64694,77252,56700,193025,218995,1407924
2022-01-20,0.0,21.0,14.0,28.0,42.0,245.0,64694,77252,56700,193025,218995,1407924
2022-01-21,0.0,21.0,14.0,28.0,42.0,252.0,64694,77252,56700,193025,218995,1407924
2022-01-22,0.0,21.0,14.0,28.0,42.0,259.0,64694,77252,56700,193025,218995,1407924
2022-01-23,0.0,21.0,14.0,28.0,42.0,259.0,64694,77252,56700,193025,218995,1407924
2022-01-24,0.0,21.0,14.0,28.0,42.0,259.0,64694,77252,56700,193025,218995,1407924
2022-01-25,0.0,21.0,14.0,28.0,49.0,259.0,64694,77252,56700,193025,218995,1407924
2022-01-26,0.0,21.0,14.0,28.0,49.0,266.0,64694,77252,56700,193025,218995,1407924
2022-01-27,0.0,21.0,14.0,28.0,49.0,273.0,64694,77252,56700,193025,218995,1407924
2022-01-28,0.0,28.0,14.0,28.0,49.0,287.0,64694,77252,56700,193025,218995,1407924
2022-01-29,7.0,28.0,14.0,35.0,49.0,357.0,64694,77252,56700,193025,218995,1407924
2022-01-30,7.0,28.0,14.0,35.0,49.0,364.0,64694,77252,56700,193025,218995,1407924
2022-01-31,7.0,28.0,14.0,35.0,49.0,378.0,64694,77252,56700,193025,218995,1407924
2022-02-01,14.0,28.0,21.0,42.0,49.0,441.0,64694,77252,56700,193025,218995,1407924
2022-02-02,14.0,28.0,21.0,42.0,56.0,490.0,64694,77252,56700,193025,218995,1407924
2022-02-03,21.0,35.0,21.0,49.0,63.0,686.0,64694,77252,56700,193025,218995,1407924
2022-02-04,21.0,35.0,28.0,49.0,63.0,777.0,64694,77252,56700,193025,218995,1407924
2022-02-05,28.0,49.0,35.0,84.0,84.0,1351.0,64694,77252,56700,193025,218995,1407924
2022-02-06,28.0,56.0,35.0,91.0,91.0,1442.0,64694,77252,56700,193025,218995,1407924
2022-02-07,28.0,56.0,35.0,98.0,91.0,1561.0,64694,77252,56700,193025,218995,1407924
2022-02-08,28.0,63.0,35.0,126.0,105.0,1827.0,64694,77252,56700,193025,218995,1407924
2022-02-09,35.0,77.0,42.0,147.0,112.0,2079.0,64694,77252,56700,193025,218995,1407924
2022-02-10,35.0,84.0,49.0,161.0,126.0,2331.0,64694,77252,56700,193025,218995,1407924
2022-02-11,35.0,91.0,56.0,175.0,133.0,2555.0,64694,77252,56700,193025,218995,1407924
2022-02-12,63.0,133.0,70.0,231.0,168.0,3731.0,64694,77252,56700,193025,218995,1407924
2022-02-13,70.0,140.0,77.0,245.0,182.0,4165.0,64694,77252,56700,193025,218995,1407924
2022-02-14,70.0,154.0,84.0,252.0,196.0,4445.0,64694,77252,56700,193025,218995,1407924
2022-02-15,77.0,168.0,84.0,287.0,203.0,4753.0,64694,77252,56700,193025,218995,1407924
2022-02-16,84.0,175.0,98.0,315.0,217.0,5243.0,64694,77252,56700,193025,218995,1407924
2022-02-17,98.0,189.0,105.0,350.0,231.0,5761.0,64694,77252,56700,193025,218995,1407924
2022-02-18,105.0,203.0,112.0,378.0,252.0,6111.0,64694,77252,56700,193025,218995,1407924
2022-02-19,112.0,231.0,126.0,441.0,273.0,6846.0,64694,77252,56700,193025,218995,1407924
2022-02-20,119.0,252.0,133.0,455.0,294.0,7161.0,64694,77252,56700,193025,218995,1407924
2022-02-21,126.0,259.0,133.0,462.0,308.0,7392.0,64694,77252,56700,193025,218995,1407924
2022-02-22,126.0,266.0,140.0,469.0,322.0,7693.0,64694,77252,56700,193025,218995,1407924
2022-02-23,140.0,287.0,154.0,511.0,350.0,8211.0,64694,77252,56700,193025,218995,1407924
2022-02-24,147.0,308.0,168.0,539.0,378.0,8743.0,64694,77252,56700,193025,218995,1407924
2022-02-25,154.0,315.0,175.0,581.0,399.0,9142.0,64694,77252,56700,193025,218995,1407924
2022-02-26,161.0,336.0,182.0,609.0,427.0,9723.0,64694,77252,56700,193025,218995,1407924
2022-02-27,161.0,343.0,189.0,616.0,441.0,9996.0,64694,77252,56700,193025,218995,1407924
2022-02-28,175.0,357.0,196.0,630.0,455.0,10178.0,64694,77252,56700,193025,218995,1407924
2022-03-01,175.0,364.0,203.0,644.0,462.0,10318.0,64694,77252,56700,193025,218995,1407924
2022-03-02,175.0,371.0,203.0,651.0,469.0,10451.0,64694,77252,56700,193025,218995,1407924
2022-03-03,175.0,371.0,210.0,658.0,476.0,10570.0,64694,77252,56700,193025,218995,1407924
2022-03-04,182.0,378.0,217.0,686.0,490.0,10801.0,64694,77252,56700,193025,218995,1407924
2022-03-05,189.0,392.0,224.0,714.0,504.0,11172.0,64694,77252,56700,193025,218995,1407924
2022-03-06,189.0,399.0,231.0,728.0,511.0,11403.0,64694,77252,56700,193025,218995,1407924
2022-03-07,196.0,406.0,231.0,735.0,511.0,11480.0,64694,77252,56700,193025,218995,1407924
2022-03-08,196.0,406.0,231.0,756.0,518.0,11557.0,64694,77252,56700,193025,218995,1407924
2022-03-09,196.0,406.0,238.0,784.0,525.0,11641.0,64694,77252,56700,193025,218995,1407924
2022-03-10,203.0,420.0,238.0,791.0,532.0,11760.0,64694,77252,56700,193025,218995,1407924
2022-03-11,203.0,420.0,245.0,798.0,539.0,11865.0,64694,77252,56700,193025,218995,1407924
2022-03-12,210.0,434.0,245.0,819.0,553.0,12159.0,64694,77252,56700,193025,218995,1407924
2022-03-13,210.0,434.0,252.0,826.0,560.0,12313.0,64694,77252,56700,193025,218995,1407924
2022-03-14,210.0,434.0,252.0,826.0,567.0,12348.0,64694,77252,56700,193025,218995,1407924
2022-03-15,217.0,441.0,252.0,840.0,567.0,12453.0,64694,77252,56700,193025,218995,1407924
2022-03-16,217.0,441.0,259.0,847.0,574.0,12544.0,64694,77252,56700,193025,218995,1407924
2022-03-17,217.0,448.0,259.0,861.0,574.0,12607.0,64694,77252,56700,193025,218995,1407924
2022-03-18,217.0,448.0,266.0,875.0,581.0,12705.0,64694,77252,56700,193025,218995,1407924
2022-03-19,224.0,455.0,266.0,889.0,581.0,12936.0,64694,77252,56700,193025,218995,1407924
2022-03-20,231.0,455.0,273.0,896.0,588.0,13020.0,64694,77252,56700,193025,218995,1407924
2022-03-21,231.0,455.0,273.0,917.0,588.0,13048.0,64694,77252,56700,193025,218995,1407924
2022-03-22,231.0,462.0,273.0,917.0,595.0,13111.0,64694,77252,56700,193025,218995,1407924
2022-03-23,231.0,462.0,273.0,924.0,595.0,13174.0,64694,77252,56700,193025,218995,1407924
2022-03-24,231.0,469.0,273.0,924.0,602.0,13216.0,64694,77252,56700,193025,218995,1407924
2022-03-25,238.0,469.0,273.0,931.0,602.0,13272.0,64694,77252,56700,193025,218995,1407924
2022-03-26,238.0,476.0,280.0,945.0,616.0,13433.0,64694,77252,56700,193025,218995,1407924
2022-03-27,238.0,476.0,280.0,952.0,623.0,13538.0,64694,77252,56700,193025,218995,1407924
2022-03-28,238.0,483.0,280.0,959.0,630.0,13587.0,64694,77252,56700,193025,218995,1407924
2022-03-29,238.0,483.0,280.0,959.0,630.0,13608.0,64694,77252,56700,193025,218995,1407924
2022-03-30,245.0,483.0,280.0,966.0,637.0,13727.0,64694,77252,56700,193025,218995,1407924
2022-03-31,245.0,490.0,280.0,966.0,637.0,13776.0,64694,77252,56700,193025,218995,1407924
2022-04-01,252.0,490.0,287.0,980.0,651.0,13825.0,64694,77252,56700,193025,218995,1407924
2022-04-02,252.0,504.0,294.0,1015.0,707.0,14112.0,64694,77252,56700,193025,218995,1407924
2022-04-03,252.0,525.0,315.0,1043.0,742.0,14336.0,64694,77252,56700,193025,218995,1407924
2022-04-04,266.0,574.0,350.0,1148.0,903.0,15652.0,64694,77252,56700,193025,218995,1407924
2022-04-05,287.0,644.0,399.0,1288.0,1176.0,17241.0,64694,77252,56700,193025,218995,1407924
2022-04-06,301.0,693.0,462.0,1421.0,1400.0,18886.0,64694,77252,56700,193025,218995,1407924
2022-04-07,315.0,756.0,525.0,1526.0,1617.0,20405.0,64694,77252,56700,193025,218995,1407924
2022-04-08,343.0,833.0,588.0,1715.0,1855.0,22050.0,64694,77252,56700,193025,218995,1407924
2022-04-09,413.0,987.0,714.0,2205.0,2366.0,26096.0,64694,77252,56700,193025,218995,1407924
2022-04-10,441.0,1071.0,812.0,2646.0,2730.0,28959.0,64694,77252,56700,193025,218995,1407924
2022-04-11,490.0,1190.0,931.0,3143.0,3199.0,31927.0,64694,77252,56700,193025,218995,1407924
2022-04-12,567.0,1344.0,1064.0,3661.0,3717.0,35504.0,64694,77252,56700,193025,218995,1407924
2022-04-13,637.0,1477.0,1211.0,4235.0,4277.0,39067.0,64694,77252,56700,193025,218995,1407924
2022-04-14,707.0,1610.0,1358.0,4739.0,4872.0,42868.0,64694,77252,56700,193025,218995,1407924
2022-04-15,749.0,1701.0,1435.0,5040.0,5194.0,45087.0,64694,77252,56700,193025,218995,1407924
2022-04-16,833.0,1848.0,1561.0,5572.0,5705.0,48279.0,64694,77252,56700,193025,218995,1407924
2022-04-17,854.0,1897.0,1617.0,5740.0,5824.0,49084.0,64694,77252,56700,193025,218995,1407924
2022-04-18,868.0,1953.0,1673.0,5999.0,6048.0,50484.0,64694,77252,56700,193025,218995,1407924
2022-04-19,910.0,2072.0,1827.0,6384.0,6482.0,53620.0,64694,77252,56700,193025,218995,1407924
2022-04-20,959.0,2191.0,1911.0,6755.0,6846.0,56133.0,64694,77252,56700,193025,218995,1407924
2022-04-21,1029.0,2345.0,2051.0,7315.0,7378.0,59843.0,64694,77252,56700,193025,218995,1407924
2022-04-22,1099.0,2485.0,2205.0,7924.0,7938.0,63378.0,64694,77252,56700,193025,218995,1407924
2022-04-23,1197.0,2709.0,2380.0,8778.0,8792.0,68733.0,64694,77252,56700,193025,218995,1407924
2022-04-24,1246.0,2863.0,2520.0,9135.0,9317.0,71946.0,64694,77252,56700,193025,218995,1407924
2022-04-25,1274.0,2912.0,2583.0,9317.0,9499.0,73290.0,64694,77252,56700,193025,218995,1407924
2022-04-26,1295.0,2975.0,2646.0,9492.0,9744.0,74914.0,64694,77252,56700,193025,218995,1407924
2022-04-27,1337.0,3045.0,2695.0,9702.0,10017.0,76622.0,64694,77252,56700,193025,218995,1407924
2022-04-28,1393.0,3115.0,2744.0,9982.0,10304.0,78547.0,64694,77252,56700,193025,218995,1407924
2022-04-29,1435.0,3199.0,2835.0,10507.0,10647.0,80668.0,64694,77252,56700,193025,218995,1407924
2022-04-30,1568.0,3416.0,3052.0,11284.0,11445.0,85855.0,64694,77252,56700,193025,218995,1407924
2022-05-01,1603.0,3535.0,3136.0,11550.0,11809.0,88333.0,64694,77252,56700,193025,218995,1407924
2022-05-02,1631.0,3584.0,3178.0,11697.0,11991.0,89614.0,64694,77252,56700,193025,218995,1407924
2022-05-03,1659.0,3640.0,3220.0,11865.0,12215.0,90909.0,64694,77252,56700,193025,218995,1407924
2022-05-04,1673.0,3717.0,3283.0,12082.0,12467.0,92575.0,64694,77252,56700,193025,218995,1407924
2022-05-05,1708.0,3780.0,3325.0,12257.0,12663.0,94010.0,64694,77252,56700,193025,218995,1407924
2022-05-06,1743.0,3843.0,3395.0,12607.0,12915.0,95536.0,64694,77252,56700,193025,218995,1407924
2022-05-07,1855.0,4025.0,3542.0,13272.0,13573.0,99911.0,64694,77252,56700,193025,218995,1407924
2022-05-08,1883.0,4116.0,3619.0,13538.0,13930.0,102179.0,64694,77252,56700,193025,218995,1407924
2022-05-09,1897.0,4151.0,3640.0,13622.0,14049.0,102893.0,64694,77252,56700,193025,218995,1407924
2022-05-10,1904.0,4179.0,3661.0,13741.0,14189.0,103719.0,64694,77252,56700,193025,218995,1407924
2022-05-11,1925.0,4228.0,3696.0,13902.0,14378.0,104881.0,64694,77252,56700,193025,218995,1407924
2022-05-12,1960.0,4263.0,3745.0,14098.0,14553.0,106036.0,64694,77252,56700,193025,218995,1407924
2022-05-13,1995.0,4319.0,3794.0,14350.0,14749.0,107254.0,64694,77252,56700,193025,218995,1407924
2022-05-14,2086.0,4494.0,3920.0,14917.0,15337.0,111104.0,64694,77252,56700,193025,218995,1407924
2022-05-15,2128.0,4585.0,3983.0,15183.0,15666.0,113274.0,64694,77252,56700,193025,218995,1407924
2022-05-16,2135.0,4613.0,4004.0,15281.0,15778.0,114023.0,64694,77252,56700,193025,218995,1407924
2022-05-17,2149.0,4634.0,4025.0,15386.0,15904.0,114793.0,64694,77252,56700,193025,218995,1407924
2022-05-18,2163.0,4662.0,4053.0,15505.0,16044.0,115738.0,64694,77252,56700,193025,218995,1407924
2022-05-19,2191.0,4697.0,4088.0,15624.0,16177.0,116648.0,64694,77252,56700,193025,218995,1407924
2022-05-20,2205.0,4739.0,4130.0,15813.0,16338.0,117684.0,64694,77252,56700,193025,218995,1407924
2022-05-21,2261.0,4858.0,4221.0,16247.0,16758.0,120554.0,64694,77252,56700,193025,218995,1407924
2022-05-22,2282.0,4907.0,4263.0,16394.0,16933.0,121828.0,64694,77252,56700,193025,218995,1407924
2022-05-23,2296.0,4921.0,4270.0,16457.0,17031.0,122297.0,64694,77252,56700,193025,218995,1407924
2022-05-24,2310.0,4949.0,4291.0,16527.0,17129.0,122899.0,64694,77252,56700,193025,218995,1407924
2022-05-25,2331.0,4977.0,4319.0,16597.0,17255.0,123725.0,64694,77252,56700,193025,218995,1407924
2022-05-26,2338.0,5005.0,4340.0,16695.0,17367.0,124362.0,64694,77252,56700,193025,218995,1407924
2022-05-27,2366.0,5047.0,4368.0,16933.0,17479.0,125146.0,64694,77252,56700,193025,218995,1407924
2022-05-28,2401.0,5131.0,4445.0,17360.0,17794.0,127120.0,64694,77252,56700,193025,218995,1407924
2022-05-29,2422.0,5173.0,4487.0,17549.0,17948.0,128205.0,64694,77252,56700,193025,218995,1407924
2022-05-30,2450.0,5215.0,4536.0,17829.0,18137.0,129409.0,64694,77252,56700,193025,218995,1407924
2022-05-31,2492.0,5271.0,4599.0,18109.0,18375.0,130620.0,64694,77252,56700,193025,218995,1407924
2022-06-01,2534.0,5327.0,4634.0,18403.0,18571.0,131824.0,64694,77252,56700,193025,218995,1407924
2022-06-02,2541.0,5341.0,4655.0,18445.0,18606.0,132055.0,64694,77252,56700,193025,218995,1407924
2022-06-03,2548.0,5355.0,4655.0,18487.0,18634.0,132181.0,64694,77252,56700,193025,218995,1407924
2022-06-04,2583.0,5404.0,4697.0,18683.0,18753.0,132923.0,64694,77252,56700,193025,218995,1407924
2022-06-05,2597.0,5425.0,4711.0,18753.0,18809.0,133406.0,64694,77252,56700,193025,218995,1407924
2022-06-06,2604.0,5453.0,4732.0,18816.0,18879.0,133861.0,64694,77252,56700,193025,218995,1407924
2022-06-07,2618.0,5467.0,4746.0,18886.0,18935.0,134176.0,64694,77252,56700,193025,218995,1407924
2022-06-08,2625.0,5481.0,4753.0,18928.0,19019.0,134687.0,64694,77252,56700,193025,218995,1407924
2022-06-09,2646.0,5516.0,4774.0,19026.0,19096.0,135170.0,64694,77252,56700,193025,218995,1407924
2022-06-10,2660.0,5537.0,4788.0,19145.0,19159.0,135590.0,64694,77252,56700,193025,218995,1407924
2022-06-11,2702.0,5628.0,4844.0,19397.0,19418.0,137277.0,64694,77252,56700,193025,218995,1407924
2022-06-12,2716.0,5649.0,4872.0,19481.0,19551.0,138159.0,64694,77252,56700,193025,218995,1407924
2022-06-13,2723.0,5670.0,4886.0,19516.0,19586.0,138460.0,64694,77252,56700,193025,218995,1407924
2022-06-14,2730.0,5677.0,4893.0,19565.0,19656.0,138866.0,64694,77252,56700,193025,218995,1407924
2022-06-15,2737.0,5705.0,4907.0,19621.0,19719.0,139251.0,64694,77252,56700,193025,218995,1407924
2022-06-16,2751.0,5719.0,4921.0,19726.0,19796.0,139720.0,64694,77252,56700,193025,218995,1407924
2022-06-17,2772.0,5726.0,4949.0,19852.0,19859.0,140112.0,64694,77252,56700,193025,218995,1407924
2022-06-18,2807.0,5803.0,4984.0,20083.0,20090.0,141568.0,64694,77252,56700,193025,218995,1407924
2022-06-19,2814.0,5831.0,5005.0,20174.0,20181.0,142205.0,64694,77252,56700,193025,218995,1407924
2022-06-20,2821.0,5838.0,5012.0,20195.0,20223.0,142450.0,64694,77252,56700,193025,218995,1407924
2022-06-21,2821.0,5859.0,5019.0,20237.0,20265.0,142779.0,64694,77252,56700,193025,218995,1407924
2022-06-22,2828.0,5873.0,5026.0,20272.0,20328.0,143206.0,64694,77252,56700,193025,218995,1407924
