covid_vacc_date,Black,Mixed,Other,South Asian,Unknown,White,Black_total,Mixed_total,Other_total,South Asian_total,Unknown_total,White_total
2021-02-13,4053.0,1645.0,2156.0,9002.0,15722.0,161735.0,30870,12229,22029,59794,170968,1212176
2021-02-14,4109.0,1687.0,2219.0,9436.0,16037.0,165102.0,30870,12229,22029,59794,170968,1212176
2021-02-15,4200.0,1736.0,2275.0,9828.0,16331.0,168448.0,30870,12229,22029,59794,170968,1212176
2021-02-16,4340.0,1806.0,2401.0,10388.0,16989.0,177758.0,30870,12229,22029,59794,170968,1212176
2021-02-17,4585.0,1939.0,2583.0,11249.0,18095.0,195846.0,30870,12229,22029,59794,170968,1212176
2021-02-18,4823.0,2037.0,2765.0,12138.0,19194.0,213269.0,30870,12229,22029,59794,170968,1212176
2021-02-19,5019.0,2142.0,2926.0,12887.0,20076.0,226590.0,30870,12229,22029,59794,170968,1212176
2021-02-20,5215.0,2233.0,3052.0,13482.0,20986.0,240240.0,30870,12229,22029,59794,170968,1212176
2021-02-21,5306.0,2268.0,3122.0,13853.0,21343.0,244713.0,30870,12229,22029,59794,170968,1212176
2021-02-22,5425.0,2296.0,3206.0,14301.0,21728.0,250292.0,30870,12229,22029,59794,170968,1212176
2021-02-23,5663.0,2415.0,3388.0,15022.0,22743.0,264705.0,30870,12229,22029,59794,170968,1212176
2021-02-24,5929.0,2541.0,3619.0,15932.0,23996.0,283913.0,30870,12229,22029,59794,170968,1212176
2021-02-25,6279.0,2702.0,3899.0,17101.0,25319.0,303912.0,30870,12229,22029,59794,170968,1212176
2021-02-26,6650.0,2877.0,4200.0,18200.0,26873.0,325787.0,30870,12229,22029,59794,170968,1212176
2021-02-27,6972.0,3024.0,4417.0,19033.0,28140.0,342692.0,30870,12229,22029,59794,170968,1212176
2021-02-28,7105.0,3073.0,4501.0,19474.0,28581.0,348215.0,30870,12229,22029,59794,170968,1212176
2021-03-01,7182.0,3115.0,4571.0,19726.0,29001.0,352548.0,30870,12229,22029,59794,170968,1212176
2021-03-02,7301.0,3171.0,4711.0,20034.0,29512.0,357952.0,30870,12229,22029,59794,170968,1212176
2021-03-03,7490.0,3262.0,4886.0,20615.0,30401.0,367766.0,30870,12229,22029,59794,170968,1212176
2021-03-04,7707.0,3360.0,5061.0,21441.0,31479.0,381276.0,30870,12229,22029,59794,170968,1212176
2021-03-05,8008.0,3514.0,5355.0,22281.0,33012.0,398132.0,30870,12229,22029,59794,170968,1212176
2021-03-06,8316.0,3675.0,5649.0,23191.0,34671.0,416640.0,30870,12229,22029,59794,170968,1212176
2021-03-07,8428.0,3710.0,5740.0,23513.0,35168.0,422618.0,30870,12229,22029,59794,170968,1212176
2021-03-08,8547.0,3766.0,5852.0,23919.0,35917.0,430528.0,30870,12229,22029,59794,170968,1212176
2021-03-09,8855.0,3906.0,6090.0,24675.0,37107.0,442176.0,30870,12229,22029,59794,170968,1212176
2021-03-10,9114.0,4025.0,6398.0,25480.0,38871.0,457443.0,30870,12229,22029,59794,170968,1212176
2021-03-11,9401.0,4172.0,6685.0,26208.0,41195.0,476378.0,30870,12229,22029,59794,170968,1212176
2021-03-12,9870.0,4403.0,7112.0,27566.0,44996.0,506387.0,30870,12229,22029,59794,170968,1212176
2021-03-13,10612.0,4809.0,7791.0,29428.0,50855.0,556724.0,30870,12229,22029,59794,170968,1212176
2021-03-14,10948.0,4998.0,8085.0,30366.0,54131.0,583366.0,30870,12229,22029,59794,170968,1212176
2021-03-15,11536.0,5313.0,8652.0,31983.0,60424.0,630357.0,30870,12229,22029,59794,170968,1212176
2021-03-16,12131.0,5684.0,9303.0,33509.0,68124.0,683046.0,30870,12229,22029,59794,170968,1212176
2021-03-17,12691.0,6013.0,9884.0,35119.0,75215.0,731094.0,30870,12229,22029,59794,170968,1212176
2021-03-18,13265.0,6328.0,10402.0,36386.0,82383.0,778827.0,30870,12229,22029,59794,170968,1212176
2021-03-19,13986.0,6650.0,10948.0,37905.0,90118.0,830837.0,30870,12229,22029,59794,170968,1212176
2021-03-20,14812.0,7035.0,11592.0,39627.0,99001.0,891177.0,30870,12229,22029,59794,170968,1212176
2021-03-21,15169.0,7196.0,11942.0,40460.0,103530.0,919037.0,30870,12229,22029,59794,170968,1212176
2021-03-22,15540.0,7357.0,12334.0,41139.0,107541.0,942550.0,30870,12229,22029,59794,170968,1212176
2021-03-23,15869.0,7518.0,12684.0,41790.0,110985.0,963354.0,30870,12229,22029,59794,170968,1212176
2021-03-24,16226.0,7672.0,12985.0,42462.0,113953.0,980959.0,30870,12229,22029,59794,170968,1212176
2021-03-25,16590.0,7805.0,13244.0,43078.0,116634.0,996975.0,30870,12229,22029,59794,170968,1212176
2021-03-26,16954.0,7952.0,13482.0,43722.0,119609.0,1014195.0,30870,12229,22029,59794,170968,1212176
2021-03-27,17430.0,8148.0,13790.0,44506.0,123046.0,1033431.0,30870,12229,22029,59794,170968,1212176
2021-03-28,17640.0,8274.0,13986.0,44905.0,125055.0,1044351.0,30870,12229,22029,59794,170968,1212176
2021-03-29,17843.0,8337.0,14189.0,45227.0,126574.0,1052499.0,30870,12229,22029,59794,170968,1212176
2021-03-30,18025.0,8407.0,14357.0,45563.0,127778.0,1059373.0,30870,12229,22029,59794,170968,1212176
2021-03-31,18263.0,8491.0,14511.0,45913.0,128877.0,1065925.0,30870,12229,22029,59794,170968,1212176
2021-04-01,18396.0,8526.0,14602.0,46144.0,129647.0,1070426.0,30870,12229,22029,59794,170968,1212176
2021-04-02,18473.0,8561.0,14665.0,46263.0,130277.0,1074038.0,30870,12229,22029,59794,170968,1212176
2021-04-03,18592.0,8596.0,14742.0,46452.0,130942.0,1077993.0,30870,12229,22029,59794,170968,1212176
2021-04-04,18634.0,8610.0,14777.0,46536.0,131271.0,1079967.0,30870,12229,22029,59794,170968,1212176
2021-04-05,18662.0,8617.0,14812.0,46585.0,131390.0,1080828.0,30870,12229,22029,59794,170968,1212176
2021-04-06,18704.0,8631.0,14847.0,46690.0,131593.0,1082109.0,30870,12229,22029,59794,170968,1212176
2021-04-07,18774.0,8645.0,14896.0,46802.0,131838.0,1083551.0,30870,12229,22029,59794,170968,1212176
2021-04-08,18823.0,8659.0,14924.0,46921.0,132034.0,1084825.0,30870,12229,22029,59794,170968,1212176
2021-04-09,18900.0,8680.0,14959.0,47054.0,132321.0,1086547.0,30870,12229,22029,59794,170968,1212176
2021-04-10,18970.0,8694.0,15008.0,47159.0,132566.0,1088262.0,30870,12229,22029,59794,170968,1212176
2021-04-11,19005.0,8708.0,15022.0,47215.0,132664.0,1088801.0,30870,12229,22029,59794,170968,1212176
2021-04-12,19033.0,8715.0,15043.0,47250.0,132762.0,1089298.0,30870,12229,22029,59794,170968,1212176
2021-04-13,19068.0,8722.0,15057.0,47285.0,132853.0,1089851.0,30870,12229,22029,59794,170968,1212176
2021-04-14,19103.0,8736.0,15078.0,47334.0,132937.0,1090348.0,30870,12229,22029,59794,170968,1212176
