covid_vacc_date,1 Most deprived,2,3,4,5 Least deprived,Unknown,1 Most deprived_total,2_total,3_total,4_total,5 Least deprived_total,Unknown_total
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,210812,245651,297038,296415,279377,31738
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,210812,245651,297038,296415,279377,31738
2020-12-03,0.0,7.0,0.0,0.0,0.0,0.0,210812,245651,297038,296415,279377,31738
2020-12-04,0.0,7.0,7.0,7.0,0.0,0.0,210812,245651,297038,296415,279377,31738
2020-12-05,0.0,7.0,7.0,7.0,0.0,0.0,210812,245651,297038,296415,279377,31738
2020-12-06,0.0,7.0,7.0,7.0,0.0,0.0,210812,245651,297038,296415,279377,31738
2020-12-07,0.0,7.0,7.0,7.0,0.0,0.0,210812,245651,297038,296415,279377,31738
2020-12-08,42.0,42.0,49.0,63.0,49.0,0.0,210812,245651,297038,296415,279377,31738
2020-12-09,105.0,126.0,147.0,140.0,147.0,14.0,210812,245651,297038,296415,279377,31738
2020-12-10,154.0,189.0,217.0,210.0,252.0,28.0,210812,245651,297038,296415,279377,31738
2020-12-11,203.0,252.0,280.0,301.0,336.0,42.0,210812,245651,297038,296415,279377,31738
2020-12-12,245.0,315.0,357.0,378.0,399.0,42.0,210812,245651,297038,296415,279377,31738
2020-12-13,273.0,357.0,413.0,434.0,469.0,49.0,210812,245651,297038,296415,279377,31738
2020-12-14,308.0,420.0,476.0,532.0,553.0,56.0,210812,245651,297038,296415,279377,31738
2020-12-15,385.0,525.0,616.0,665.0,672.0,70.0,210812,245651,297038,296415,279377,31738
2020-12-16,504.0,665.0,756.0,833.0,826.0,91.0,210812,245651,297038,296415,279377,31738
2020-12-17,630.0,847.0,952.0,1050.0,1078.0,112.0,210812,245651,297038,296415,279377,31738
2020-12-18,735.0,1001.0,1148.0,1253.0,1309.0,126.0,210812,245651,297038,296415,279377,31738
2020-12-19,833.0,1127.0,1309.0,1449.0,1519.0,147.0,210812,245651,297038,296415,279377,31738
2020-12-20,952.0,1302.0,1540.0,1694.0,1757.0,175.0,210812,245651,297038,296415,279377,31738
2020-12-21,1127.0,1505.0,1820.0,2002.0,2051.0,224.0,210812,245651,297038,296415,279377,31738
2020-12-22,1260.0,1687.0,2044.0,2275.0,2331.0,252.0,210812,245651,297038,296415,279377,31738
2020-12-23,1470.0,1932.0,2359.0,2611.0,2688.0,280.0,210812,245651,297038,296415,279377,31738
2020-12-24,1554.0,2044.0,2513.0,2779.0,2870.0,301.0,210812,245651,297038,296415,279377,31738
2020-12-25,1554.0,2044.0,2513.0,2779.0,2870.0,301.0,210812,245651,297038,296415,279377,31738
2020-12-26,1561.0,2051.0,2513.0,2786.0,2877.0,301.0,210812,245651,297038,296415,279377,31738
2020-12-27,1596.0,2079.0,2555.0,2842.0,2933.0,308.0,210812,245651,297038,296415,279377,31738
2020-12-28,1631.0,2142.0,2618.0,2919.0,3024.0,315.0,210812,245651,297038,296415,279377,31738
2020-12-29,1764.0,2289.0,2814.0,3129.0,3206.0,343.0,210812,245651,297038,296415,279377,31738
2020-12-30,2107.0,2660.0,3283.0,3619.0,3668.0,392.0,210812,245651,297038,296415,279377,31738
2020-12-31,2422.0,3010.0,3710.0,4130.0,4102.0,427.0,210812,245651,297038,296415,279377,31738
2021-01-01,2485.0,3115.0,3843.0,4256.0,4221.0,441.0,210812,245651,297038,296415,279377,31738
2021-01-02,2569.0,3213.0,3955.0,4375.0,4354.0,455.0,210812,245651,297038,296415,279377,31738
2021-01-03,2632.0,3290.0,4060.0,4480.0,4473.0,469.0,210812,245651,297038,296415,279377,31738
2021-01-04,2772.0,3458.0,4256.0,4676.0,4690.0,497.0,210812,245651,297038,296415,279377,31738
2021-01-05,3031.0,3773.0,4641.0,5089.0,5089.0,539.0,210812,245651,297038,296415,279377,31738
2021-01-06,3402.0,4200.0,5236.0,5663.0,5656.0,588.0,210812,245651,297038,296415,279377,31738
2021-01-07,4032.0,4935.0,6076.0,6496.0,6524.0,665.0,210812,245651,297038,296415,279377,31738
2021-01-08,4592.0,5670.0,7007.0,7441.0,7378.0,742.0,210812,245651,297038,296415,279377,31738
2021-01-09,5068.0,6265.0,7798.0,8225.0,8218.0,826.0,210812,245651,297038,296415,279377,31738
2021-01-10,5327.0,6587.0,8232.0,8659.0,8680.0,875.0,210812,245651,297038,296415,279377,31738
2021-01-11,5733.0,7098.0,8925.0,9338.0,9324.0,938.0,210812,245651,297038,296415,279377,31738
2021-01-12,6244.0,7784.0,9765.0,10150.0,10108.0,1036.0,210812,245651,297038,296415,279377,31738
2021-01-13,6874.0,8540.0,10689.0,11088.0,10997.0,1148.0,210812,245651,297038,296415,279377,31738
2021-01-14,7567.0,9401.0,11739.0,12124.0,12040.0,1239.0,210812,245651,297038,296415,279377,31738
2021-01-15,8253.0,10416.0,12943.0,13335.0,13146.0,1351.0,210812,245651,297038,296415,279377,31738
2021-01-16,8925.0,11291.0,13930.0,14399.0,14161.0,1456.0,210812,245651,297038,296415,279377,31738
2021-01-17,9310.0,11788.0,14644.0,15113.0,14889.0,1505.0,210812,245651,297038,296415,279377,31738
2021-01-18,9842.0,12425.0,15435.0,15869.0,15659.0,1575.0,210812,245651,297038,296415,279377,31738
2021-01-19,10444.0,13181.0,16324.0,16814.0,16597.0,1673.0,210812,245651,297038,296415,279377,31738
2021-01-20,11109.0,14021.0,17409.0,17864.0,17542.0,1778.0,210812,245651,297038,296415,279377,31738
2021-01-21,11837.0,14896.0,18487.0,18970.0,18536.0,1904.0,210812,245651,297038,296415,279377,31738
2021-01-22,12691.0,15953.0,19740.0,20244.0,19719.0,2009.0,210812,245651,297038,296415,279377,31738
2021-01-23,13293.0,16765.0,20881.0,21350.0,20727.0,2100.0,210812,245651,297038,296415,279377,31738
2021-01-24,13699.0,17346.0,21567.0,21994.0,21329.0,2156.0,210812,245651,297038,296415,279377,31738
2021-01-25,14140.0,17885.0,22274.0,22729.0,21980.0,2233.0,210812,245651,297038,296415,279377,31738
2021-01-26,14651.0,18648.0,23093.0,23492.0,22694.0,2317.0,210812,245651,297038,296415,279377,31738
2021-01-27,15134.0,19313.0,23849.0,24276.0,23415.0,2394.0,210812,245651,297038,296415,279377,31738
2021-01-28,15659.0,19999.0,24696.0,25130.0,24178.0,2464.0,210812,245651,297038,296415,279377,31738
2021-01-29,16310.0,20783.0,25711.0,26131.0,25053.0,2569.0,210812,245651,297038,296415,279377,31738
2021-01-30,16821.0,21399.0,26509.0,26866.0,25746.0,2653.0,210812,245651,297038,296415,279377,31738
2021-01-31,17178.0,21896.0,27090.0,27405.0,26285.0,2737.0,210812,245651,297038,296415,279377,31738
2021-02-01,17528.0,22344.0,27678.0,27916.0,26782.0,2786.0,210812,245651,297038,296415,279377,31738
2021-02-02,17934.0,22890.0,28245.0,28560.0,27391.0,2842.0,210812,245651,297038,296415,279377,31738
2021-02-03,18452.0,23527.0,29015.0,29267.0,28000.0,2926.0,210812,245651,297038,296415,279377,31738
2021-02-04,19047.0,24213.0,29834.0,30051.0,28707.0,2989.0,210812,245651,297038,296415,279377,31738
2021-02-05,19677.0,24927.0,30709.0,30884.0,29351.0,3073.0,210812,245651,297038,296415,279377,31738
2021-02-06,20293.0,25592.0,31535.0,31598.0,30079.0,3157.0,210812,245651,297038,296415,279377,31738
2021-02-07,20643.0,26075.0,32165.0,32053.0,30485.0,3220.0,210812,245651,297038,296415,279377,31738
2021-02-08,21021.0,26460.0,32627.0,32473.0,30863.0,3255.0,210812,245651,297038,296415,279377,31738
2021-02-09,21560.0,27027.0,33285.0,33124.0,31423.0,3325.0,210812,245651,297038,296415,279377,31738
2021-02-10,22302.0,27867.0,34209.0,34048.0,32221.0,3437.0,210812,245651,297038,296415,279377,31738
2021-02-11,23380.0,29176.0,35672.0,35497.0,33509.0,3633.0,210812,245651,297038,296415,279377,31738
2021-02-12,24990.0,30912.0,37779.0,37499.0,35105.0,3829.0,210812,245651,297038,296415,279377,31738
2021-02-13,26495.0,32732.0,39977.0,39781.0,37121.0,4032.0,210812,245651,297038,296415,279377,31738
2021-02-14,27132.0,33733.0,41216.0,40936.0,38129.0,4130.0,210812,245651,297038,296415,279377,31738
2021-02-15,28224.0,34860.0,42413.0,42042.0,39060.0,4249.0,210812,245651,297038,296415,279377,31738
2021-02-16,31052.0,37940.0,46074.0,45549.0,42224.0,4620.0,210812,245651,297038,296415,279377,31738
2021-02-17,35868.0,43197.0,52654.0,51583.0,48097.0,5390.0,210812,245651,297038,296415,279377,31738
2021-02-18,40012.0,48223.0,58660.0,57785.0,52920.0,6034.0,210812,245651,297038,296415,279377,31738
2021-02-19,43337.0,52115.0,63308.0,62083.0,56714.0,6447.0,210812,245651,297038,296415,279377,31738
2021-02-20,46354.0,55762.0,68026.0,66745.0,61607.0,6874.0,210812,245651,297038,296415,279377,31738
2021-02-21,47537.0,57120.0,69825.0,68236.0,63035.0,7056.0,210812,245651,297038,296415,279377,31738
2021-02-22,48986.0,58653.0,71638.0,69916.0,64617.0,7224.0,210812,245651,297038,296415,279377,31738
2021-02-23,52010.0,62293.0,76230.0,74774.0,68642.0,7602.0,210812,245651,297038,296415,279377,31738
2021-02-24,56266.0,67662.0,83363.0,81767.0,75334.0,8246.0,210812,245651,297038,296415,279377,31738
