covid_vacc_date,Black,Mixed,Other,South Asian,Unknown,White,Black_total,Mixed_total,Other_total,South Asian_total,Unknown_total,White_total
2021-01-08,1722.0,735.0,1673.0,6685.0,16198.0,333354.0,11067,3262,6769,28455,62776,1009365
2021-01-09,2037.0,819.0,1834.0,7700.0,17997.0,367346.0,11067,3262,6769,28455,62776,1009365
2021-01-10,2198.0,868.0,1925.0,8155.0,18914.0,382634.0,11067,3262,6769,28455,62776,1009365
2021-01-11,2268.0,889.0,1946.0,8358.0,19334.0,390250.0,11067,3262,6769,28455,62776,1009365
2021-01-12,2359.0,931.0,2030.0,8645.0,20727.0,413392.0,11067,3262,6769,28455,62776,1009365
2021-01-13,2541.0,987.0,2170.0,9401.0,22750.0,448952.0,11067,3262,6769,28455,62776,1009365
2021-01-14,2877.0,1085.0,2450.0,10787.0,24801.0,484176.0,11067,3262,6769,28455,62776,1009365
2021-01-15,3241.0,1232.0,2674.0,11914.0,27363.0,529382.0,11067,3262,6769,28455,62776,1009365
2021-01-16,3570.0,1351.0,2940.0,12810.0,30338.0,583849.0,11067,3262,6769,28455,62776,1009365
2021-01-17,3682.0,1421.0,3122.0,13237.0,31563.0,606942.0,11067,3262,6769,28455,62776,1009365
2021-01-18,3794.0,1456.0,3227.0,13496.0,32277.0,619808.0,11067,3262,6769,28455,62776,1009365
2021-01-19,4004.0,1547.0,3395.0,14259.0,34454.0,658196.0,11067,3262,6769,28455,62776,1009365
2021-01-20,4312.0,1645.0,3598.0,15225.0,36890.0,698768.0,11067,3262,6769,28455,62776,1009365
2021-01-21,4585.0,1750.0,3738.0,15904.0,39053.0,734265.0,11067,3262,6769,28455,62776,1009365
2021-01-22,4942.0,1883.0,4046.0,16891.0,41811.0,780612.0,11067,3262,6769,28455,62776,1009365
2021-01-23,5229.0,1967.0,4312.0,17717.0,44177.0,818377.0,11067,3262,6769,28455,62776,1009365
2021-01-24,5355.0,2009.0,4403.0,17976.0,44793.0,829178.0,11067,3262,6769,28455,62776,1009365
2021-01-25,5481.0,2051.0,4445.0,18312.0,45451.0,839951.0,11067,3262,6769,28455,62776,1009365
2021-01-26,5649.0,2100.0,4564.0,18732.0,46207.0,852915.0,11067,3262,6769,28455,62776,1009365
2021-01-27,5831.0,2128.0,4627.0,19089.0,46879.0,863436.0,11067,3262,6769,28455,62776,1009365
2021-01-28,5992.0,2184.0,4718.0,19453.0,47670.0,877051.0,11067,3262,6769,28455,62776,1009365
2021-01-29,6132.0,2247.0,4788.0,19817.0,48517.0,891212.0,11067,3262,6769,28455,62776,1009365
2021-01-30,6265.0,2275.0,4844.0,20125.0,49259.0,901075.0,11067,3262,6769,28455,62776,1009365
2021-01-31,6321.0,2289.0,4872.0,20272.0,49539.0,904890.0,11067,3262,6769,28455,62776,1009365
2021-02-01,6384.0,2303.0,4907.0,20440.0,49833.0,909986.0,11067,3262,6769,28455,62776,1009365
2021-02-02,6447.0,2331.0,4942.0,20636.0,50169.0,915236.0,11067,3262,6769,28455,62776,1009365
2021-02-03,6531.0,2345.0,4970.0,20860.0,50491.0,920549.0,11067,3262,6769,28455,62776,1009365
2021-02-04,6622.0,2373.0,5005.0,21105.0,50799.0,925869.0,11067,3262,6769,28455,62776,1009365
2021-02-05,6699.0,2394.0,5061.0,21315.0,51107.0,930902.0,11067,3262,6769,28455,62776,1009365
2021-02-06,6797.0,2415.0,5096.0,21525.0,51352.0,934185.0,11067,3262,6769,28455,62776,1009365
2021-02-07,6825.0,2422.0,5103.0,21609.0,51478.0,935753.0,11067,3262,6769,28455,62776,1009365
2021-02-08,6888.0,2429.0,5117.0,21721.0,51632.0,938658.0,11067,3262,6769,28455,62776,1009365
2021-02-09,6965.0,2450.0,5145.0,21896.0,51807.0,941955.0,11067,3262,6769,28455,62776,1009365
2021-02-10,7028.0,2471.0,5187.0,22134.0,52031.0,945980.0,11067,3262,6769,28455,62776,1009365
2021-02-11,7126.0,2485.0,5215.0,22351.0,52255.0,949613.0,11067,3262,6769,28455,62776,1009365
2021-02-12,7224.0,2506.0,5243.0,22519.0,52465.0,953169.0,11067,3262,6769,28455,62776,1009365
2021-02-13,7294.0,2527.0,5271.0,22631.0,52612.0,955346.0,11067,3262,6769,28455,62776,1009365
2021-02-14,7315.0,2527.0,5285.0,22687.0,52668.0,956144.0,11067,3262,6769,28455,62776,1009365
2021-02-15,7343.0,2534.0,5292.0,22750.0,52766.0,957425.0,11067,3262,6769,28455,62776,1009365
2021-02-16,7385.0,2541.0,5306.0,22827.0,52829.0,958650.0,11067,3262,6769,28455,62776,1009365
2021-02-17,7434.0,2548.0,5313.0,22939.0,52892.0,959917.0,11067,3262,6769,28455,62776,1009365
2021-02-18,7476.0,2548.0,5327.0,23009.0,52976.0,961100.0,11067,3262,6769,28455,62776,1009365
2021-02-19,7504.0,2555.0,5341.0,23100.0,53039.0,962101.0,11067,3262,6769,28455,62776,1009365
2021-02-20,7532.0,2562.0,5348.0,23142.0,53081.0,962661.0,11067,3262,6769,28455,62776,1009365
2021-02-21,7546.0,2562.0,5348.0,23170.0,53095.0,962843.0,11067,3262,6769,28455,62776,1009365
2021-02-22,7560.0,2562.0,5362.0,23219.0,53123.0,963284.0,11067,3262,6769,28455,62776,1009365
2021-02-23,7588.0,2569.0,5369.0,23282.0,53179.0,964110.0,11067,3262,6769,28455,62776,1009365
2021-02-24,7616.0,2569.0,5383.0,23352.0,53242.0,964992.0,11067,3262,6769,28455,62776,1009365
2021-02-25,7658.0,2583.0,5390.0,23443.0,53312.0,965937.0,11067,3262,6769,28455,62776,1009365
2021-02-26,7700.0,2590.0,5411.0,23513.0,53389.0,966833.0,11067,3262,6769,28455,62776,1009365
2021-02-27,7728.0,2597.0,5418.0,23569.0,53424.0,967267.0,11067,3262,6769,28455,62776,1009365
2021-02-28,7735.0,2604.0,5418.0,23583.0,53438.0,967393.0,11067,3262,6769,28455,62776,1009365
2021-03-01,7756.0,2604.0,5425.0,23611.0,53466.0,967694.0,11067,3262,6769,28455,62776,1009365
2021-03-02,7770.0,2611.0,5432.0,23646.0,53494.0,968184.0,11067,3262,6769,28455,62776,1009365
2021-03-03,7791.0,2618.0,5439.0,23695.0,53529.0,968793.0,11067,3262,6769,28455,62776,1009365
2021-03-04,7812.0,2618.0,5446.0,23772.0,53578.0,969437.0,11067,3262,6769,28455,62776,1009365
2021-03-05,7854.0,2625.0,5453.0,23842.0,53634.0,970137.0,11067,3262,6769,28455,62776,1009365
2021-03-06,7882.0,2632.0,5460.0,23877.0,53669.0,970536.0,11067,3262,6769,28455,62776,1009365
2021-03-07,7889.0,2632.0,5467.0,23898.0,53676.0,970613.0,11067,3262,6769,28455,62776,1009365
2021-03-08,7896.0,2632.0,5467.0,23905.0,53690.0,970851.0,11067,3262,6769,28455,62776,1009365
2021-03-09,7924.0,2639.0,5467.0,23940.0,53718.0,971341.0,11067,3262,6769,28455,62776,1009365
2021-03-10,7938.0,2639.0,5481.0,23975.0,53767.0,971810.0,11067,3262,6769,28455,62776,1009365
2021-03-11,7952.0,2646.0,5481.0,24003.0,53795.0,972174.0,11067,3262,6769,28455,62776,1009365
2021-03-12,7973.0,2646.0,5488.0,24038.0,53823.0,972615.0,11067,3262,6769,28455,62776,1009365
2021-03-13,7994.0,2653.0,5495.0,24073.0,53851.0,972902.0,11067,3262,6769,28455,62776,1009365
2021-03-14,8001.0,2653.0,5495.0,24087.0,53858.0,973000.0,11067,3262,6769,28455,62776,1009365
2021-03-15,8008.0,2660.0,5495.0,24122.0,53879.0,973210.0,11067,3262,6769,28455,62776,1009365
2021-03-16,8022.0,2660.0,5502.0,24143.0,53900.0,973504.0,11067,3262,6769,28455,62776,1009365
2021-03-17,8036.0,2660.0,5509.0,24171.0,53907.0,973791.0,11067,3262,6769,28455,62776,1009365
2021-03-18,8057.0,2667.0,5516.0,24206.0,53935.0,974141.0,11067,3262,6769,28455,62776,1009365
2021-03-19,8071.0,2667.0,5523.0,24248.0,53956.0,974435.0,11067,3262,6769,28455,62776,1009365
2021-03-20,8085.0,2667.0,5530.0,24269.0,53977.0,974659.0,11067,3262,6769,28455,62776,1009365
2021-03-21,8085.0,2667.0,5537.0,24276.0,53977.0,974750.0,11067,3262,6769,28455,62776,1009365
2021-03-22,8092.0,2667.0,5537.0,24297.0,53984.0,974925.0,11067,3262,6769,28455,62776,1009365
2021-03-23,8099.0,2674.0,5537.0,24318.0,54005.0,975163.0,11067,3262,6769,28455,62776,1009365
2021-03-24,8113.0,2674.0,5544.0,24346.0,54019.0,975429.0,11067,3262,6769,28455,62776,1009365
2021-03-25,8127.0,2681.0,5544.0,24367.0,54040.0,975835.0,11067,3262,6769,28455,62776,1009365
2021-03-26,8141.0,2681.0,5551.0,24395.0,54075.0,976234.0,11067,3262,6769,28455,62776,1009365
2021-03-27,8148.0,2681.0,5558.0,24416.0,54089.0,976549.0,11067,3262,6769,28455,62776,1009365
2021-03-28,8162.0,2681.0,5558.0,24430.0,54103.0,976654.0,11067,3262,6769,28455,62776,1009365
2021-03-29,8169.0,2681.0,5558.0,24444.0,54117.0,976864.0,11067,3262,6769,28455,62776,1009365
2021-03-30,8183.0,2688.0,5565.0,24458.0,54138.0,977235.0,11067,3262,6769,28455,62776,1009365
2021-03-31,8190.0,2688.0,5572.0,24479.0,54152.0,977550.0,11067,3262,6769,28455,62776,1009365
2021-04-01,8197.0,2688.0,5572.0,24493.0,54173.0,977900.0,11067,3262,6769,28455,62776,1009365
2021-04-02,8204.0,2688.0,5572.0,24507.0,54180.0,978124.0,11067,3262,6769,28455,62776,1009365
2021-04-03,8211.0,2688.0,5572.0,24514.0,54194.0,978285.0,11067,3262,6769,28455,62776,1009365
2021-04-04,8211.0,2688.0,5572.0,24514.0,54194.0,978341.0,11067,3262,6769,28455,62776,1009365
2021-04-05,8211.0,2688.0,5572.0,24514.0,54201.0,978369.0,11067,3262,6769,28455,62776,1009365
2021-04-06,8218.0,2688.0,5579.0,24521.0,54215.0,978530.0,11067,3262,6769,28455,62776,1009365
2021-04-07,8225.0,2695.0,5579.0,24542.0,54229.0,978866.0,11067,3262,6769,28455,62776,1009365
2021-04-08,8232.0,2695.0,5586.0,24556.0,54250.0,979118.0,11067,3262,6769,28455,62776,1009365
2021-04-09,8239.0,2695.0,5593.0,24584.0,54264.0,979405.0,11067,3262,6769,28455,62776,1009365
2021-04-10,8246.0,2702.0,5593.0,24591.0,54285.0,979622.0,11067,3262,6769,28455,62776,1009365
2021-04-11,8253.0,2702.0,5593.0,24598.0,54292.0,979720.0,11067,3262,6769,28455,62776,1009365
2021-04-12,8253.0,2702.0,5593.0,24612.0,54299.0,979839.0,11067,3262,6769,28455,62776,1009365
2021-04-13,8260.0,2702.0,5593.0,24619.0,54313.0,979965.0,11067,3262,6769,28455,62776,1009365
2021-04-14,8267.0,2702.0,5593.0,24619.0,54320.0,980070.0,11067,3262,6769,28455,62776,1009365
