covid_vacc_date,1 Most deprived,2,3,4,5 Least deprived,Unknown,1 Most deprived_total,2_total,3_total,4_total,5 Least deprived_total,Unknown_total
2021-02-24,57085.0,69083.0,84553.0,83776.0,78064.0,7707.0,198170,231259,276976,278523,265034,25956
2021-02-25,61943.0,75404.0,93450.0,93373.0,87647.0,8435.0,198170,231259,276976,278523,265034,25956
2021-02-26,67683.0,83125.0,103488.0,103915.0,98105.0,9275.0,198170,231259,276976,278523,265034,25956
2021-02-27,72744.0,89138.0,111083.0,111755.0,106799.0,10101.0,198170,231259,276976,278523,265034,25956
2021-02-28,75208.0,92610.0,115598.0,116445.0,111769.0,10675.0,198170,231259,276976,278523,265034,25956
2021-03-01,77259.0,95858.0,120050.0,121366.0,117285.0,11137.0,198170,231259,276976,278523,265034,25956
2021-03-02,80087.0,99932.0,125986.0,127519.0,123662.0,11634.0,198170,231259,276976,278523,265034,25956
2021-03-03,84147.0,105525.0,133301.0,135632.0,131593.0,12313.0,198170,231259,276976,278523,265034,25956
2021-03-04,89740.0,113211.0,143430.0,146594.0,143136.0,13328.0,198170,231259,276976,278523,265034,25956
2021-03-05,95627.0,120953.0,153482.0,157143.0,153902.0,14392.0,198170,231259,276976,278523,265034,25956
2021-03-06,102256.0,128730.0,163590.0,167993.0,165445.0,15456.0,198170,231259,276976,278523,265034,25956
2021-03-07,105252.0,132636.0,168644.0,173068.0,170884.0,15890.0,198170,231259,276976,278523,265034,25956
2021-03-08,108752.0,137445.0,174664.0,179690.0,177310.0,16450.0,198170,231259,276976,278523,265034,25956
2021-03-09,112014.0,141673.0,180096.0,185444.0,182868.0,17017.0,198170,231259,276976,278523,265034,25956
2021-03-10,115255.0,146048.0,185647.0,191359.0,188363.0,17514.0,198170,231259,276976,278523,265034,25956
2021-03-11,118482.0,150087.0,190925.0,197008.0,193970.0,17990.0,198170,231259,276976,278523,265034,25956
2021-03-12,123564.0,155792.0,197813.0,204491.0,200690.0,18543.0,198170,231259,276976,278523,265034,25956
2021-03-13,129206.0,163296.0,207382.0,213983.0,209097.0,19285.0,198170,231259,276976,278523,265034,25956
2021-03-14,132279.0,167167.0,211967.0,218715.0,213458.0,19656.0,198170,231259,276976,278523,265034,25956
2021-03-15,136143.0,171514.0,217217.0,223664.0,218015.0,20069.0,198170,231259,276976,278523,265034,25956
2021-03-16,139426.0,175168.0,221389.0,227983.0,222264.0,20405.0,198170,231259,276976,278523,265034,25956
2021-03-17,142072.0,178150.0,224945.0,231721.0,225694.0,20692.0,198170,231259,276976,278523,265034,25956
2021-03-18,144998.0,181195.0,228417.0,235270.0,229250.0,21000.0,198170,231259,276976,278523,265034,25956
2021-03-19,147868.0,184625.0,232323.0,239113.0,232995.0,21301.0,198170,231259,276976,278523,265034,25956
2021-03-20,151354.0,188552.0,236558.0,243040.0,236803.0,21693.0,198170,231259,276976,278523,265034,25956
2021-03-21,152677.0,190197.0,238364.0,244692.0,238357.0,21868.0,198170,231259,276976,278523,265034,25956
2021-03-22,153916.0,191611.0,239799.0,246155.0,239743.0,21973.0,198170,231259,276976,278523,265034,25956
2021-03-23,155120.0,192787.0,241052.0,247366.0,240793.0,22106.0,198170,231259,276976,278523,265034,25956
2021-03-24,156345.0,194033.0,242277.0,248598.0,241885.0,22239.0,198170,231259,276976,278523,265034,25956
2021-03-25,157710.0,195118.0,243376.0,249648.0,242837.0,22344.0,198170,231259,276976,278523,265034,25956
2021-03-26,159047.0,196350.0,244587.0,250761.0,243824.0,22435.0,198170,231259,276976,278523,265034,25956
2021-03-27,160664.0,197834.0,246064.0,252042.0,244895.0,22582.0,198170,231259,276976,278523,265034,25956
2021-03-28,161406.0,198555.0,246743.0,252616.0,245420.0,22659.0,198170,231259,276976,278523,265034,25956
2021-03-29,162015.0,199164.0,247408.0,253155.0,245910.0,22736.0,198170,231259,276976,278523,265034,25956
2021-03-30,162638.0,199759.0,248024.0,253596.0,246288.0,22820.0,198170,231259,276976,278523,265034,25956
2021-03-31,163226.0,200277.0,248521.0,254016.0,246617.0,22876.0,198170,231259,276976,278523,265034,25956
2021-04-01,163632.0,200634.0,248773.0,254247.0,246813.0,22918.0,198170,231259,276976,278523,265034,25956
2021-04-02,163842.0,200795.0,248927.0,254422.0,246953.0,22960.0,198170,231259,276976,278523,265034,25956
2021-04-03,164087.0,201054.0,249144.0,254597.0,247114.0,22974.0,198170,231259,276976,278523,265034,25956
2021-04-04,164220.0,201138.0,249235.0,254681.0,247177.0,22988.0,198170,231259,276976,278523,265034,25956
2021-04-05,164283.0,201194.0,249305.0,254723.0,247212.0,22988.0,198170,231259,276976,278523,265034,25956
2021-04-06,164423.0,201341.0,249403.0,254814.0,247289.0,23016.0,198170,231259,276976,278523,265034,25956
2021-04-07,164640.0,201558.0,249606.0,254933.0,247380.0,23093.0,198170,231259,276976,278523,265034,25956
2021-04-08,164843.0,201796.0,249767.0,255122.0,247492.0,23121.0,198170,231259,276976,278523,265034,25956
2021-04-09,165095.0,202062.0,249970.0,255297.0,247597.0,23142.0,198170,231259,276976,278523,265034,25956
2021-04-10,165354.0,202237.0,250138.0,255423.0,247702.0,23170.0,198170,231259,276976,278523,265034,25956
2021-04-11,165445.0,202307.0,250222.0,255486.0,247765.0,23170.0,198170,231259,276976,278523,265034,25956
2021-04-12,165564.0,202377.0,250271.0,255535.0,247800.0,23184.0,198170,231259,276976,278523,265034,25956
2021-04-13,165669.0,202468.0,250320.0,255605.0,247849.0,23191.0,198170,231259,276976,278523,265034,25956
2021-04-14,165746.0,202538.0,250383.0,255675.0,247891.0,23198.0,198170,231259,276976,278523,265034,25956
